acc,f1_macro,precision_macro,recall_macro,auc,log_loss,brier,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,params,sec,blend_w
0.92,0.9100483847319291,0.9254193518899401,0.9,0.9797222222222223,0.294566889522001,0.12399436680599184,0.9367088607594937,0.925,0.9285714285714286,0.975,0.8648648648648649,0.8,0.8,"[[37, 2, 1], [1, 39, 0], [1, 3, 16]]",early,3,1,97507,30.14449030000833,
0.96,0.9625929625929626,0.9696969696969697,0.9583333333333334,0.9983333333333334,0.10897081685679381,0.05419955410408189,0.9523809523809523,1.0,0.961038961038961,0.925,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [3, 37, 0], [1, 0, 19]]",score,3,1,59302,0.0931523000181187,0.0
0.6,0.6499043592066848,0.636701919310615,0.6666666666666666,0.7480555555555556,0.680743710670584,0.4543398207695473,0.5194805194805194,0.5,0.5,0.5,0.9302325581395349,1.0,1.0,"[[20, 20, 0], [17, 20, 3], [0, 0, 20]]",logvar,3,1,3,0.020894800021778792,
0.95,0.9458346531517262,0.9433719433719433,0.9499999999999998,0.9950694444444445,0.14592888589522504,0.07752904595719161,0.975609756097561,1.0,0.935064935064935,0.9,0.926829268292683,0.95,0.95,"[[40, 0, 0], [2, 36, 2], [0, 1, 19]]",shallow,3,1,21,0.02038250002078712,
0.95,0.9543012886666138,0.9629629629629629,0.9499999999999998,0.9976388888888889,0.12108621095355865,0.07594335921925703,0.9473684210526315,0.9,0.9411764705882353,1.0,0.9743589743589743,0.95,0.95,"[[36, 4, 0], [0, 40, 0], [0, 1, 19]]",raw1d,3,2,27075,25.05321169999661,
0.92,0.9138690363647823,0.908695652173913,0.9249999999999999,0.9944444444444445,0.16472285013832352,0.10070493211322346,0.9066666666666666,0.85,0.9512195121951219,0.975,0.8837209302325582,0.95,0.95,"[[34, 2, 4], [1, 39, 0], [0, 1, 19]]",spec2d,3,2,32227,16.35937570000533,
0.95,0.9543012886666138,0.9629629629629629,0.9499999999999998,0.9971527777777777,0.10503337663040956,0.07172013482953908,0.9473684210526315,0.9,0.9411764705882353,1.0,0.9743589743589743,0.95,0.95,"[[36, 4, 0], [0, 40, 0], [0, 1, 19]]",raw1d_wide,3,2,99795,75.61875120000332,
0.93,0.9376862215871503,0.9462962962962963,0.9333333333333332,0.9960416666666667,0.1488887225167961,0.09350702292344984,0.9210526315789473,0.875,0.9176470588235294,0.975,0.9743589743589743,0.95,0.95,"[[35, 5, 0], [1, 39, 0], [0, 1, 19]]",spec2d_wide,3,2,97775,21.973677800007863,
0.97,0.9708577901348986,0.9767441860465116,0.9666666666666667,0.998611111111111,0.10332974939425049,0.06043341399770472,0.9743589743589743,0.95,0.963855421686747,1.0,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [0, 40, 0], [0, 1, 19]]",late,3,2,98571,43.13863949998631,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.042687702781554974,0.019115279561127664,0.9873417721518988,0.975,0.9876543209876543,1.0,1.0,1.0,1.0,"[[39, 1, 0], [0, 40, 0], [0, 0, 20]]",gated,3,2,98698,37.470033499994315,
0.94,0.9459749552772809,0.9565217391304347,0.9416666666666668,0.9979166666666668,0.17647890812110617,0.08728205550690732,0.9333333333333333,0.875,0.9302325581395349,1.0,0.9743589743589743,0.95,0.95,"[[35, 5, 0], [0, 40, 0], [0, 1, 19]]",attention,3,2,98544,32.07336809998378,
0.91,0.893994893994894,0.8990473727315832,0.8916666666666666,0.9825694444444445,0.38324529556243625,0.13459732364802104,0.9090909090909091,0.875,0.9523809523809523,1.0,0.8205128205128205,0.8,0.8,"[[35, 2, 3], [0, 40, 0], [2, 2, 16]]",early,3,2,97507,30.02174600001308,
0.95,0.9543012886666138,0.9629629629629629,0.9499999999999998,0.9972222222222222,0.12578992125816113,0.0699947879563338,0.9473684210526315,0.9,0.9411764705882353,1.0,0.9743589743589743,0.95,0.95,"[[36, 4, 0], [0, 40, 0], [0, 1, 19]]",score,3,2,59302,0.06865319999633357,0.7000000000000001
0.67,0.7193153128112478,0.7143366546447419,0.725,0.77375,0.6357095013273258,0.4309645310167294,0.5897435897435898,0.575,0.5925925925925926,0.6,0.975609756097561,1.0,1.0,"[[23, 17, 0], [15, 24, 1], [0, 0, 20]]",logvar,3,2,3,0.014048899989575148,
0.94,0.9459984459984461,0.9531122031122031,0.9416666666666668,0.9940277777777778,0.1376237705326433,0.08129180031547532,0.935064935064935,0.9,0.9285714285714286,0.975,0.9743589743589743,0.95,0.95,"[[36, 4, 0], [1, 39, 0], [0, 1, 19]]",shallow,3,2,21,0.02279730001464486,
0.96,0.9625929625929626,0.9696969696969697,0.9583333333333334,0.9998611111111111,0.10665707171266169,0.04951306296383602,0.961038961038961,0.925,0.9523809523809523,1.0,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [0, 40, 0], [0, 1, 19]]",raw1d,3,3,27075,26.468568000011146,
0.98,0.9792076838147299,0.9759969028261711,0.9833333333333334,0.9997916666666667,0.06460979512686249,0.03340080304053066,0.9743589743589743,0.95,0.9876543209876543,1.0,0.975609756097561,1.0,1.0,"[[38, 1, 1], [0, 40, 0], [0, 0, 20]]",spec2d,3,3,32227,19.042812500003492,
0.95,0.9385690911795329,0.9604840234448856,0.9250000000000002,0.9984722222222221,0.10675807136714845,0.06566367122906196,0.9629629629629629,0.975,0.963855421686747,1.0,0.8888888888888888,0.8,0.8,"[[39, 1, 0], [0, 40, 0], [2, 2, 16]]",raw1d_wide,3,3,99795,47.16313900001114,
0.94,0.941656466748266,0.9565217391304347,0.9333333333333332,0.9983333333333332,0.14397711940641525,0.08794805651597766,0.9473684210526315,0.9,0.9302325581395349,1.0,0.9473684210526315,0.9,0.9,"[[36, 4, 0], [0, 40, 0], [0, 2, 18]]",spec2d_wide,3,3,97775,15.088095500017516,
1.0,1.0,1.0,1.0,1.0,0.019205766323488544,0.00590954161598904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",late,3,3,98571,34.08805839999695,
0.99,0.9873377651155429,0.991869918699187,0.9833333333333334,0.9986805555555556,0.06642942250568985,0.02936577439217907,1.0,1.0,0.9876543209876543,1.0,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [0, 40, 0], [0, 1, 19]]",gated,3,3,98698,29.96655959999771,
0.97,0.9607276653347113,0.9759969028261711,0.9500000000000001,0.9993055555555556,0.07665007961070179,0.04995881871396273,0.9876543209876543,1.0,0.975609756097561,1.0,0.918918918918919,0.85,0.85,"[[40, 0, 0], [0, 40, 0], [1, 2, 17]]",attention,3,3,98544,48.8026049999753,
0.96,0.9544005126660954,0.9513519571285939,0.9583333333333334,0.9850694444444444,0.2563095319089968,0.08502295697119078,0.9487179487179487,0.925,0.9876543209876543,1.0,0.926829268292683,0.95,0.95,"[[37, 1, 2], [0, 40, 0], [1, 0, 19]]",early,3,3,97507,37.961352800019085,
0.98,0.9792076838147299,0.9759969028261711,0.9833333333333334,1.0,0.06995906192974331,0.0297172303515272,0.9743589743589743,0.95,0.9876543209876543,1.0,0.975609756097561,1.0,1.0,"[[38, 1, 1], [0, 40, 0], [0, 0, 20]]",score,3,3,59302,0.07527370000025257,0.30000000000000004
0.55,0.5976450503376767,0.5805256869772999,0.625,0.7254861111111112,0.7214509063921392,0.46420549912504216,0.5176470588235295,0.55,0.36619718309859156,0.325,0.9090909090909091,1.0,1.0,"[[22, 18, 0], [23, 13, 4], [0, 0, 20]]",logvar,3,3,3,0.027517399983480573,
0.95,0.9498906079074855,0.9499791536376901,0.9499999999999998,0.9972916666666666,0.11177482445746893,0.062030667060834946,0.9629629629629629,0.975,0.9367088607594937,0.925,0.95,0.95,0.95,"[[39, 1, 0], [2, 37, 1], [0, 1, 19]]",shallow,3,3,21,0.024154100014129654,
0.95,0.953934953934954,0.9606879606879607,0.9499999999999998,0.9957638888888889,0.156373301602592,0.07955693975566731,0.9523809523809523,1.0,0.935064935064935,0.9,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [4, 36, 0], [0, 1, 19]]",raw1d,3,4,27075,28.59806670001126,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9998611111111111,0.05078194600455805,0.027348726051246875,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",spec2d,3,4,32227,14.798199399985606,
0.97,0.9706646823040771,0.9755799755799756,0.9666666666666667,0.9984722222222221,0.11246374600662708,0.052932959141787084,0.975609756097561,1.0,0.9620253164556962,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [0, 1, 19]]",raw1d_wide,3,4,99795,97.45333700001356,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.02090411974389512,0.009668534347356093,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",spec2d_wide,3,4,97775,24.228735999990022,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.024573252663779032,0.014952615746169186,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",late,3,4,98571,43.65169890000834,
0.96,0.9665831244778613,0.9696969696969697,0.9666666666666667,1.0,0.12790017690504493,0.061435204022297255,0.9523809523809523,1.0,0.9473684210526315,0.9,1.0,1.0,1.0,"[[40, 0, 0], [4, 36, 0], [0, 0, 20]]",gated,3,4,98698,53.09122780000325,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9990277777777777,0.0618772053836518,0.02500744348023294,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",attention,3,4,98544,37.81333609999274,
0.9,0.9073907043795338,0.9129593810444874,0.9166666666666666,0.9772222222222222,0.5495646309100589,0.18502739637620935,0.896551724137931,0.975,0.8732394366197183,0.775,0.9523809523809523,1.0,1.0,"[[39, 0, 1], [8, 31, 1], [0, 0, 20]]",early,3,4,97507,33.96192100000917,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9998611111111111,0.05188347608493868,0.027688650941552803,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",score,3,4,59302,0.05324909999035299,0.025
0.59,0.6496165471371184,0.6457431457431457,0.6583333333333333,0.7461111111111111,0.6180830070183787,0.4250040940230392,0.5348837209302325,0.575,0.4383561643835616,0.4,0.975609756097561,1.0,1.0,"[[23, 17, 0], [23, 16, 1], [0, 0, 20]]",logvar,3,4,3,0.016981499997200444,
0.94,0.9372457738527924,0.9357388950412205,0.9416666666666668,0.9987499999999999,0.11427641573033855,0.06261343435926164,0.963855421686747,1.0,0.9210526315789473,0.875,0.926829268292683,0.95,0.95,"[[40, 0, 0], [3, 35, 2], [0, 1, 19]]",shallow,3,4,21,0.017194399988511577,
0.95,0.953934953934954,0.9606879606879607,0.9499999999999998,0.9926388888888887,0.1780170478684521,0.0811596700112149,0.9523809523809523,1.0,0.935064935064935,0.9,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [4, 36, 0], [0, 1, 19]]",raw1d,4,0,27075,23.927470099995844,
0.95,0.9495293110825845,0.9595238095238096,0.9416666666666665,0.9923611111111111,0.17653963228947422,0.0934061443678364,0.9512195121951219,0.975,0.95,0.95,0.9473684210526315,0.9,0.9,"[[39, 1, 0], [2, 38, 0], [1, 1, 18]]",spec2d,4,0,32227,4.405432600004133,
0.96,0.96231078158789,0.9679722562219503,0.9583333333333334,0.990138888888889,0.2237068558790326,0.08266438517701662,0.963855421686747,1.0,0.9487179487179487,0.925,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [3, 37, 0], [0, 1, 19]]",raw1d_wide,4,0,99795,41.75651300000027,
0.96,0.9577497197316917,0.9681971774995031,0.9500000000000001,0.9950694444444445,0.14800161278754598,0.06844478237942091,0.963855421686747,1.0,0.9620253164556962,0.95,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [2, 38, 0], [1, 1, 18]]",spec2d_wide,4,0,97775,6.606687599996803,
0.92,0.9249908839922906,0.9251719824890557,0.9250000000000002,0.9910416666666667,0.21707368955110795,0.11827225020054671,0.9113924050632911,0.9,0.9135802469135802,0.925,0.95,0.95,0.95,"[[36, 3, 1], [3, 37, 0], [0, 1, 19]]",late,4,0,98571,13.187709199992241,
0.94,0.9458768597657486,0.950609756097561,0.9416666666666668,0.992638888888889,0.16384768879041,0.08633585726531953,0.9382716049382716,0.95,0.925,0.925,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [3, 37, 0], [0, 1, 19]]",gated,4,0,98698,14.469426399999065,
0.93,0.9375268825716495,0.9426129426129427,0.9333333333333332,0.9909027777777778,0.19977850682291634,0.0966109539484036,0.926829268292683,0.95,0.9113924050632911,0.9,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [4, 36, 0], [0, 1, 19]]",attention,4,0,98544,13.207486600003904,
0.87,0.8613315093479251,0.9014492753623188,0.8416666666666668,0.9490277777777777,0.7667882132701515,0.23507892265698296,0.9,0.9,0.8604651162790697,0.925,0.8235294117647058,0.7,0.7,"[[36, 4, 0], [3, 37, 0], [1, 5, 14]]",early,4,0,97507,9.57406159999664,
0.95,0.9495293110825845,0.9595238095238096,0.9416666666666665,0.9923611111111111,0.17653963228947422,0.0934061443678364,0.9512195121951219,0.975,0.95,0.95,0.9473684210526315,0.9,0.9,"[[39, 1, 0], [2, 38, 0], [1, 1, 18]]",score,4,0,59302,0.04082090000156313,0.0
0.59,0.6448499304313258,0.6516072790672333,0.6416666666666666,0.7591666666666667,0.6348345083053721,0.4373997286510585,0.5581395348837209,0.6,0.4533333333333333,0.425,0.9230769230769231,0.9,0.9,"[[24, 16, 0], [22, 17, 1], [0, 2, 18]]",logvar,4,0,3,0.010900499997660518,
0.92,0.9293968012708365,0.9346764346764346,0.9250000000000002,0.9892361111111111,0.1865786425099306,0.10975716069312041,0.9113924050632911,0.9,0.9024390243902439,0.925,0.9743589743589743,0.95,0.95,"[[36, 4, 0], [3, 37, 0], [0, 1, 19]]",shallow,4,0,21,0.011544100008904934,
0.94,0.941656466748266,0.9565217391304347,0.9333333333333332,0.9973611111111111,0.17057551292679438,0.0978547119261409,0.9302325581395349,1.0,0.9473684210526315,0.9,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [4, 36, 0], [2, 0, 18]]",raw1d,4,1,27075,12.231565199996112,
0.97,0.970752824411361,0.9682539682539683,0.975,0.9993055555555556,0.10542258260593161,0.05201217347486918,0.975609756097561,1.0,0.961038961038961,0.925,0.975609756097561,1.0,1.0,"[[40, 0, 0], [2, 37, 1], [0, 0, 20]]",spec2d,4,1,32227,5.181600600015372,
0.94,0.9362259850211657,0.9523255813953488,0.9249999999999999,0.9974305555555555,0.13231056394131463,0.08316744099689019,0.9397590361445783,0.975,0.95,0.95,0.918918918918919,0.85,0.85,"[[39, 1, 0], [2, 38, 0], [2, 1, 17]]",raw1d_wide,4,1,99795,31.005626800004393,
0.97,0.9706646823040771,0.9755799755799756,0.9666666666666667,0.9975,0.09644099439048393,0.0470705368216153,0.975609756097561,1.0,0.9620253164556962,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [0, 1, 19]]",spec2d_wide,4,1,97775,8.04086360000656,
0.97,0.9706646823040771,0.9755799755799756,0.9666666666666667,0.9987499999999999,0.07437086782238646,0.04456310002596045,0.975609756097561,1.0,0.9620253164556962,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [0, 1, 19]]",late,4,1,98571,15.578466500010109,
0.95,0.9543012886666138,0.9629629629629629,0.9499999999999998,0.9986805555555556,0.1576822081315146,0.08923533785051388,0.9411764705882353,1.0,0.9473684210526315,0.9,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [4, 36, 0], [1, 0, 19]]",gated,4,1,98698,15.386395899986383,
0.93,0.9284353417480352,0.9361598440545809,0.9249999999999999,0.9815277777777777,0.2232092480879101,0.09935302485827174,0.9411764705882353,1.0,0.9210526315789473,0.875,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [4, 35, 1], [1, 1, 18]]",attention,4,1,98544,15.618643800000427,
0.92,0.9198605231737762,0.9362403100775194,0.9083333333333333,0.9815277777777777,0.3369522039678056,0.13687887667999868,0.9156626506024096,0.95,0.925,0.925,0.918918918918919,0.85,0.85,"[[38, 2, 0], [3, 37, 0], [2, 1, 17]]",early,4,1,97507,11.272164100024384,
0.94,0.941656466748266,0.9565217391304347,0.9333333333333332,0.9973611111111111,0.17057551292679438,0.0978547119261409,0.9302325581395349,1.0,0.9473684210526315,0.9,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [4, 36, 0], [2, 0, 18]]",score,4,1,59302,0.034397799987345934,1.0
0.55,0.5970306992925661,0.5834431269213879,0.6166666666666667,0.7304861111111111,0.6751105817035049,0.46269821390260646,0.5238095238095238,0.55,0.3835616438356164,0.35,0.8837209302325582,0.95,0.95,"[[22, 18, 0], [22, 14, 4], [0, 1, 19]]",logvar,4,1,3,0.010336899984395131,
0.97,0.970752824411361,0.9682539682539683,0.975,0.9964583333333334,0.12868947920159315,0.06881265605950976,0.975609756097561,1.0,0.961038961038961,0.925,0.975609756097561,1.0,1.0,"[[40, 0, 0], [2, 37, 1], [0, 0, 20]]",shallow,4,1,21,0.01668279999285005,
0.99,0.9873377651155429,0.991869918699187,0.9833333333333334,0.9991666666666665,0.05260900355645941,0.025085797013580335,1.0,1.0,0.9876543209876543,1.0,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [0, 40, 0], [0, 1, 19]]",raw1d,4,2,27075,21.166670599981444,
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,0.9990277777777777,0.11352822224887897,0.054361681690007185,0.9743589743589743,0.95,0.975609756097561,1.0,1.0,1.0,1.0,"[[38, 2, 0], [0, 40, 0], [0, 0, 20]]",spec2d,4,2,32227,3.7278612999944016,
0.96,0.9550851000599402,0.9483916578296218,0.9666666666666667,0.9998611111111111,0.09699473126687075,0.05380262686770875,0.9876543209876543,1.0,0.9473684210526315,0.9,0.9302325581395349,1.0,1.0,"[[40, 0, 0], [1, 36, 3], [0, 0, 20]]",raw1d_wide,4,2,99795,45.90274190000491,
0.98,0.9793171760831533,0.9757936507936508,0.9833333333333334,0.9993055555555556,0.09483909968139301,0.05165120605720182,0.975,0.975,0.9873417721518988,0.975,0.975609756097561,1.0,1.0,"[[39, 0, 1], [1, 39, 0], [0, 0, 20]]",spec2d_wide,4,2,97775,7.773109000001568,
0.98,0.9792076838147299,0.9759969028261711,0.9833333333333334,1.0,0.04747419805370959,0.028525165949952087,0.9743589743589743,0.95,0.9876543209876543,1.0,0.975609756097561,1.0,1.0,"[[38, 1, 1], [0, 40, 0], [0, 0, 20]]",late,4,2,98571,29.837865600013174,
0.96,0.9550851000599402,0.9483916578296218,0.9666666666666667,0.9998611111111111,0.07430835092352518,0.046667702815604735,0.9876543209876543,1.0,0.9473684210526315,0.9,0.9302325581395349,1.0,1.0,"[[40, 0, 0], [1, 36, 3], [0, 0, 20]]",gated,4,2,98698,43.51842409998062,
0.94,0.9418244406196212,0.9386892177589852,0.9500000000000001,0.9963888888888889,0.16759346858410706,0.08584706854067115,0.9333333333333333,0.875,0.9397590361445783,0.975,0.9523809523809523,1.0,1.0,"[[35, 4, 1], [0, 39, 1], [0, 0, 20]]",attention,4,2,98544,34.1743835999805,
0.86,0.8459046416948187,0.8457142857142858,0.8583333333333334,0.9844444444444446,0.3474397250547696,0.2008797853454306,0.9041095890410958,0.825,0.8780487804878049,0.9,0.7555555555555555,0.85,0.85,"[[33, 3, 4], [0, 36, 4], [0, 3, 17]]",early,4,2,97507,27.543496999976924,
0.99,0.9873377651155429,0.991869918699187,0.9833333333333334,0.9991666666666665,0.05260900355645941,0.025085797013580335,1.0,1.0,0.9876543209876543,1.0,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [0, 40, 0], [0, 1, 19]]",score,4,2,59302,0.0751587999984622,1.0
0.5,0.5517732090027337,0.535032483758121,0.5833333333333334,0.7801388888888888,0.6660107772022157,0.441559159663655,0.34782608695652173,0.3,0.4186046511627907,0.45,0.8888888888888888,1.0,1.0,"[[12, 28, 0], [17, 18, 5], [0, 0, 20]]",logvar,4,2,3,0.022789000009652227,
0.94,0.9342796092796092,0.9286682615629984,0.9416666666666668,0.9970833333333333,0.11116988652341334,0.06278206583724816,0.975,0.975,0.9230769230769231,0.9,0.9047619047619048,0.95,0.95,"[[39, 1, 0], [1, 36, 3], [0, 1, 19]]",shallow,4,2,21,0.02451319998363033,
0.98,0.9790044317822096,0.9835365853658536,0.975,0.9977777777777778,0.10535428219287848,0.04625437144682933,0.9876543209876543,1.0,0.975,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [0, 1, 19]]",raw1d,4,3,27075,38.303426300000865,
0.97,0.9637571730594986,0.9565217391304347,0.975,0.9991666666666666,0.07834334864189299,0.04430447993723992,1.0,1.0,0.961038961038961,0.925,0.9302325581395349,1.0,1.0,"[[40, 0, 0], [0, 37, 3], [0, 0, 20]]",spec2d,4,3,32227,10.712171999999555,
0.98,0.97422568767598,0.983739837398374,0.9666666666666667,0.9995138888888889,0.06505110560502848,0.033629502986276226,0.9876543209876543,1.0,0.9876543209876543,1.0,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [0, 40, 0], [1, 1, 18]]",raw1d_wide,4,3,99795,41.9222146999964,
0.99,0.9876505094164866,0.9841269841269842,0.9916666666666667,1.0,0.030047540940224004,0.014838105429839814,1.0,1.0,0.9873417721518988,0.975,0.975609756097561,1.0,1.0,"[[40, 0, 0], [0, 39, 1], [0, 0, 20]]",spec2d_wide,4,3,97775,15.383756499999436,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9998611111111111,0.04185796714542175,0.02045198103468315,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",late,4,3,98571,41.3760631000041,
1.0,1.0,1.0,1.0,1.0,0.007358094181494598,0.00214066566864325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",gated,4,3,98698,42.294316400017124,
1.0,1.0,1.0,1.0,1.0,0.005980417043364697,0.0007604297727109942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",attention,4,3,98544,50.37241730000824,
0.94,0.928252611585945,0.9319854514334617,0.9249999999999999,0.9885416666666668,0.2019166873954167,0.1082195478412212,0.95,0.95,0.9629629629629629,0.975,0.8717948717948718,0.85,0.85,"[[38, 1, 1], [0, 39, 1], [2, 1, 17]]",early,4,3,97507,12.566568299982464,
0.97,0.9637571730594986,0.9565217391304347,0.975,0.9995833333333334,0.06457563010925438,0.03567542612864804,1.0,1.0,0.961038961038961,0.925,0.9302325581395349,1.0,1.0,"[[40, 0, 0], [0, 37, 3], [0, 0, 20]]",score,4,3,59302,0.03842290001921356,0.125
0.6,0.653103615875574,0.6451178451178451,0.6666666666666666,0.7310416666666666,0.6312280164229909,0.4366499166376684,0.5411764705882353,0.575,0.4657534246575342,0.425,0.9523809523809523,1.0,1.0,"[[23, 16, 1], [22, 17, 1], [0, 0, 20]]",logvar,4,3,3,0.011545700021088123,
0.97,0.9620132953466287,0.9661959777492511,0.9583333333333334,0.998611111111111,0.06918876860486571,0.03550524648742981,1.0,1.0,0.9629629629629629,0.975,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [0, 39, 1], [0, 2, 18]]",shallow,4,3,21,0.012880800000857562,
0.97,0.9637571730594986,0.9565217391304347,0.975,1.0,0.09446531593570456,0.051271003518175734,1.0,1.0,0.961038961038961,0.925,0.9302325581395349,1.0,1.0,"[[40, 0, 0], [0, 37, 3], [0, 0, 20]]",raw1d,4,4,27075,16.886420399998315,
0.98,0.9755799755799757,0.9696969696969697,0.9833333333333334,0.9992361111111111,0.06558222979777846,0.037144283583139724,0.9743589743589743,0.95,1.0,1.0,0.9523809523809523,1.0,1.0,"[[38, 0, 2], [0, 40, 0], [0, 0, 20]]",spec2d,4,4,32227,8.485506199998781,
0.98,0.9755799755799757,0.9696969696969697,0.9833333333333334,1.0,0.08498460851484525,0.03878423257722338,1.0,1.0,0.9743589743589743,0.95,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [0, 38, 2], [0, 0, 20]]",raw1d_wide,4,4,99795,43.90518179998617,
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,0.9990277777777777,0.11886353294728584,0.046687593966656206,0.975609756097561,1.0,0.9743589743589743,0.95,1.0,1.0,1.0,"[[40, 0, 0], [2, 38, 0], [0, 0, 20]]",spec2d_wide,4,4,97775,10.924746899981983,
1.0,1.0,1.0,1.0,1.0,0.0294892180864274,0.0070308062951835795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",late,4,4,98571,28.999956599989673,
1.0,1.0,1.0,1.0,1.0,0.029083197066460852,0.008934957068991388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",gated,4,4,98698,34.29674780002097,
1.0,1.0,1.0,1.0,1.0,0.007040618357648295,0.0006483390473205023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",attention,4,4,98544,21.054279599979054,
0.92,0.90585437953859,0.9151160730108098,0.9,0.9713888888888889,0.46711020475896264,0.16075148506189302,0.9230769230769231,0.9,0.9523809523809523,1.0,0.8421052631578947,0.8,0.8,"[[36, 2, 2], [0, 40, 0], [2, 2, 16]]",early,4,4,97507,13.96269260000554,
0.99,0.9876505094164866,0.9841269841269842,0.9916666666666667,0.9998611111111111,0.058247235157017296,0.02634808373361649,0.9873417721518988,0.975,1.0,1.0,0.975609756097561,1.0,1.0,"[[39, 0, 1], [0, 40, 0], [0, 0, 20]]",score,4,4,59302,0.05765249999240041,0.25
0.64,0.6835884572182681,0.6712913868269118,0.7000000000000001,0.7884027777777778,0.7328530259488284,0.44369462258359116,0.5526315789473685,0.525,0.5679012345679012,0.575,0.9302325581395349,1.0,1.0,"[[21, 18, 1], [15, 23, 2], [0, 0, 20]]",logvar,4,4,3,0.01615370000945404,
0.96,0.9586996336996337,0.9525917065390749,0.9666666666666667,0.9968055555555556,0.11112786946730109,0.05590858467110908,0.975,0.975,0.9487179487179487,0.925,0.9523809523809523,1.0,1.0,"[[39, 1, 0], [1, 37, 2], [0, 0, 20]]",shallow,4,4,21,0.018812599999364465,
