acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,params,sec,blend_w
0.92,0.9191770956476839,0.9366471734892787,0.9083333333333333,0.9929166666666666,0.9411764705882353,1.0,0.8974358974358975,0.875,0.918918918918919,0.85,0.85,"[[40, 0, 0], [5, 35, 0], [0, 3, 17]]",raw1d_wide,3,4,99795,143.83233449999534,
0.98,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9977777777777778,0.975,0.975,0.975,0.975,1.0,1.0,1.0,"[[39, 1, 0], [1, 39, 0], [0, 0, 20]]",spec2d_wide,3,4,97775,45.052350700003444,
0.96,0.9665831244778613,0.9696969696969697,0.9666666666666667,0.9984722222222221,0.9523809523809523,1.0,0.9473684210526315,0.9,1.0,1.0,1.0,"[[40, 0, 0], [4, 36, 0], [0, 0, 20]]",late,3,4,98571,83.47850919999473,
0.98,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.998611111111111,0.975,0.975,0.975,0.975,1.0,1.0,1.0,"[[39, 1, 0], [1, 39, 0], [0, 0, 20]]",gated,3,4,98698,83.81148369998846,
0.95,0.9461793763507256,0.9428266178266177,0.9499999999999998,0.9966666666666667,0.975,0.975,0.9367088607594937,0.925,0.926829268292683,0.95,0.95,"[[39, 1, 0], [1, 37, 2], [0, 1, 19]]",attention,3,4,98544,83.13166009999986,
0.93,0.9289076998538609,0.9262187088274044,0.9416666666666668,0.9997222222222222,0.9523809523809523,1.0,0.9041095890410958,0.825,0.9302325581395349,1.0,1.0,"[[40, 0, 0], [4, 33, 3], [0, 0, 20]]",early,3,4,97507,37.24458389999927,
0.97,0.974996093139553,0.9751928288513655,0.975,0.9974999999999999,0.9629629629629629,0.975,0.9620253164556962,0.95,1.0,1.0,1.0,"[[39, 1, 0], [2, 38, 0], [0, 0, 20]]",score,3,4,59302,0.16353499999968335,0.7250000000000001
0.59,0.6496165471371184,0.6457431457431457,0.6583333333333333,0.7461111111111111,0.5348837209302325,0.575,0.4383561643835616,0.4,0.975609756097561,1.0,1.0,"[[23, 17, 0], [23, 16, 1], [0, 0, 20]]",logvar,3,4,3,0.029366400005528703,
0.94,0.9372457738527924,0.9357388950412205,0.9416666666666668,0.9987499999999999,0.963855421686747,1.0,0.9210526315789473,0.875,0.926829268292683,0.95,0.95,"[[40, 0, 0], [3, 35, 2], [0, 1, 19]]",shallow,3,4,21,0.024407599994447082,
0.92,0.9293968012708365,0.9346764346764346,0.9250000000000002,0.9827083333333334,0.9113924050632911,0.9,0.9024390243902439,0.925,0.9743589743589743,0.95,0.95,"[[36, 4, 0], [3, 37, 0], [0, 1, 19]]",raw1d,4,0,27075,56.18260100000771,
0.91,0.9167848048627031,0.9387755102040817,0.9083333333333333,0.981388888888889,0.898876404494382,1.0,0.9041095890410958,0.825,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [7, 33, 0], [2, 0, 18]]",spec2d,4,0,32227,11.991066200003843,
0.85,0.86736285582035,0.8789505068574837,0.8583333333333333,0.9688888888888889,0.8354430379746836,0.825,0.8192771084337349,0.85,0.9473684210526315,0.9,0.9,"[[33, 7, 0], [6, 34, 0], [0, 2, 18]]",raw1d_wide,4,0,99795,109.41814170000725,
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,0.99375,0.975609756097561,1.0,0.9743589743589743,0.95,1.0,1.0,1.0,"[[40, 0, 0], [2, 38, 0], [0, 0, 20]]",spec2d_wide,4,0,97775,34.59916419998626,
0.96,0.9624406457739791,0.9670731707317074,0.9583333333333334,0.9938888888888888,0.9629629629629629,0.975,0.95,0.95,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [2, 38, 0], [0, 1, 19]]",late,4,0,98571,76.01353059998655,
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,0.9952777777777778,0.975609756097561,1.0,0.9743589743589743,0.95,1.0,1.0,1.0,"[[40, 0, 0], [2, 38, 0], [0, 0, 20]]",gated,4,0,98698,113.4320818999986,
0.96,0.96231078158789,0.9679722562219503,0.9583333333333334,0.9930555555555557,0.963855421686747,1.0,0.9487179487179487,0.925,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [3, 37, 0], [0, 1, 19]]",attention,4,0,98544,76.29978370000026,
0.84,0.836956793550291,0.8344491425886775,0.85,0.9729166666666668,0.8493150684931506,0.775,0.8433734939759037,0.875,0.8181818181818182,0.9,0.9,"[[31, 6, 3], [2, 35, 3], [0, 2, 18]]",early,4,0,97507,33.88434479999705,
0.92,0.9293968012708365,0.9346764346764346,0.9250000000000002,0.9827083333333334,0.9113924050632911,0.9,0.9024390243902439,0.925,0.9743589743589743,0.95,0.95,"[[36, 4, 0], [3, 37, 0], [0, 1, 19]]",score,4,0,59302,0.15932019999308977,1.0
0.59,0.6448499304313258,0.6516072790672333,0.6416666666666666,0.7591666666666667,0.5581395348837209,0.6,0.4533333333333333,0.425,0.9230769230769231,0.9,0.9,"[[24, 16, 0], [22, 17, 1], [0, 2, 18]]",logvar,4,0,3,0.05855600000359118,
0.92,0.9293968012708365,0.9346764346764346,0.9250000000000002,0.9892361111111111,0.9113924050632911,0.9,0.9024390243902439,0.925,0.9743589743589743,0.95,0.95,"[[36, 4, 0], [3, 37, 0], [0, 1, 19]]",shallow,4,0,21,0.04596020000462886,
0.98,0.9792076838147299,0.9759969028261711,0.9833333333333334,0.9974999999999999,0.9876543209876543,1.0,0.9743589743589743,0.95,0.975609756097561,1.0,1.0,"[[40, 0, 0], [1, 38, 1], [0, 0, 20]]",raw1d,4,1,27075,80.74088579999807,
0.94,0.9452350485349051,0.947089947089947,0.9500000000000001,0.9960416666666667,0.9411764705882353,1.0,0.918918918918919,0.85,0.975609756097561,1.0,1.0,"[[40, 0, 0], [5, 34, 1], [0, 0, 20]]",spec2d,4,1,32227,20.716460499999812,
0.94,0.9456527613709186,0.9421928805754223,0.9500000000000001,0.9883333333333333,0.9382716049382716,0.95,0.9230769230769231,0.9,0.975609756097561,1.0,1.0,"[[38, 2, 0], [3, 36, 1], [0, 0, 20]]",raw1d_wide,4,1,99795,116.01424619999307,
0.91,0.919313367269396,0.9285714285714285,0.9249999999999999,0.9961111111111111,0.9090909090909091,1.0,0.8732394366197183,0.775,0.975609756097561,1.0,1.0,"[[40, 0, 0], [8, 31, 1], [0, 0, 20]]",spec2d_wide,4,1,97775,27.289134299993748,
0.94,0.9368409368409368,0.9431441010388378,0.9333333333333332,0.9987499999999999,0.9523809523809523,1.0,0.935064935064935,0.9,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [3, 36, 1], [1, 1, 18]]",late,4,1,98571,85.36207699999795,
0.94,0.9368409368409368,0.9431441010388378,0.9333333333333332,0.9955555555555556,0.9523809523809523,1.0,0.935064935064935,0.9,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [3, 36, 1], [1, 1, 18]]",gated,4,1,98698,110.6763529000018,
0.93,0.9332080200501253,0.9361952861952861,0.9333333333333332,0.9915972222222224,0.9285714285714286,0.975,0.9210526315789473,0.875,0.95,0.95,0.95,"[[39, 1, 0], [4, 35, 1], [1, 0, 19]]",attention,4,1,98544,62.12307190000138,
0.95,0.9499999999999998,0.9499999999999998,0.9499999999999998,0.9932638888888888,0.95,0.95,0.95,0.95,0.95,0.95,0.95,"[[38, 2, 0], [1, 38, 1], [1, 0, 19]]",early,4,1,97507,54.96288459999778,
0.96,0.9622778662789798,0.9608711701734958,0.9666666666666667,0.9978472222222222,0.963855421686747,1.0,0.9473684210526315,0.9,0.975609756097561,1.0,1.0,"[[40, 0, 0], [3, 36, 1], [0, 0, 20]]",score,4,1,59302,0.1490347000071779,0.325
0.55,0.5970306992925661,0.5834431269213879,0.6166666666666667,0.7304861111111111,0.5238095238095238,0.55,0.3835616438356164,0.35,0.8837209302325582,0.95,0.95,"[[22, 18, 0], [22, 14, 4], [0, 1, 19]]",logvar,4,1,3,0.03633780000382103,
0.97,0.970752824411361,0.9682539682539683,0.975,0.9964583333333334,0.975609756097561,1.0,0.961038961038961,0.925,0.975609756097561,1.0,1.0,"[[40, 0, 0], [2, 37, 1], [0, 0, 20]]",shallow,4,1,21,0.03757830000540707,
0.97,0.970752824411361,0.9682539682539683,0.975,0.9983333333333334,0.975609756097561,1.0,0.961038961038961,0.925,0.975609756097561,1.0,1.0,"[[40, 0, 0], [2, 37, 1], [0, 0, 20]]",raw1d,4,2,27075,72.51862289999553,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9997222222222222,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",spec2d,4,2,32227,21.492207799994503,
0.97,0.9670247448025225,0.9615668883961567,0.975,0.9995833333333334,0.9876543209876543,1.0,0.961038961038961,0.925,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [1, 37, 2], [0, 0, 20]]",raw1d_wide,4,2,99795,258.1310771999997,
0.98,0.9792076838147299,0.9759969028261711,0.9833333333333334,0.9998611111111111,0.9876543209876543,1.0,0.9743589743589743,0.95,0.975609756097561,1.0,1.0,"[[40, 0, 0], [1, 38, 1], [0, 0, 20]]",spec2d_wide,4,2,97775,32.48547499999404,
0.97,0.9708783575177523,0.9672466422466423,0.975,0.9988888888888888,0.975,0.975,0.9620253164556962,0.95,0.975609756097561,1.0,1.0,"[[39, 1, 0], [1, 38, 1], [0, 0, 20]]",late,4,2,98571,120.95227199999499,
0.97,0.9709772311398327,0.9678668215253582,0.975,0.9993055555555556,0.9743589743589743,0.95,0.9629629629629629,0.975,0.975609756097561,1.0,1.0,"[[38, 2, 0], [0, 39, 1], [0, 0, 20]]",gated,4,2,98698,90.42977630000678,
0.97,0.974996093139553,0.9751928288513655,0.975,0.9988888888888888,0.9620253164556962,0.95,0.9629629629629629,0.975,1.0,1.0,1.0,"[[38, 2, 0], [1, 39, 0], [0, 0, 20]]",attention,4,2,98544,95.25704779999796,
0.97,0.970752824411361,0.9682539682539683,0.975,1.0,0.975609756097561,1.0,0.961038961038961,0.925,0.975609756097561,1.0,1.0,"[[40, 0, 0], [2, 37, 1], [0, 0, 20]]",early,4,2,97507,48.75463860000309,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9997222222222222,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",score,4,2,59302,0.09788910001225304,0.0
0.5,0.5517732090027337,0.535032483758121,0.5833333333333334,0.7801388888888888,0.34782608695652173,0.3,0.4186046511627907,0.45,0.8888888888888888,1.0,1.0,"[[12, 28, 0], [17, 18, 5], [0, 0, 20]]",logvar,4,2,3,0.048371500000939704,
0.94,0.9342796092796092,0.9286682615629984,0.9416666666666668,0.9970833333333333,0.975,0.975,0.9230769230769231,0.9,0.9047619047619048,0.95,0.95,"[[39, 1, 0], [1, 36, 3], [0, 1, 19]]",shallow,4,2,21,0.055929300011484884,
0.97,0.9609247802018887,0.9767441860465116,0.9500000000000001,0.9967361111111112,1.0,1.0,0.963855421686747,1.0,0.918918918918919,0.85,0.85,"[[40, 0, 0], [0, 40, 0], [0, 3, 17]]",raw1d,4,3,27075,59.26833949999127,
0.97,0.9607276653347113,0.9759969028261711,0.9500000000000001,0.9997222222222222,0.9876543209876543,1.0,0.975609756097561,1.0,0.918918918918919,0.85,0.85,"[[40, 0, 0], [0, 40, 0], [1, 2, 17]]",spec2d,4,3,32227,12.964827899995726,
0.95,0.9445593183544991,0.9606589147286821,0.9333333333333332,0.997638888888889,0.975,0.975,0.9397590361445783,0.975,0.918918918918919,0.85,0.85,"[[39, 1, 0], [1, 39, 0], [0, 3, 17]]",raw1d_wide,4,3,99795,102.24604620000173,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",spec2d_wide,4,3,97775,19.171550599989132,
0.94,0.9308201058201058,0.9537878787878787,0.9166666666666666,0.9976388888888889,0.975,0.975,0.9285714285714286,0.975,0.8888888888888888,0.8,0.8,"[[39, 1, 0], [1, 39, 0], [0, 4, 16]]",late,4,3,98571,40.41604750000988,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",gated,4,3,98698,76.86165910000273,
0.97,0.9659952350010829,0.975609756097561,0.9583333333333334,0.9972222222222222,0.9876543209876543,1.0,0.9629629629629629,0.975,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [1, 39, 0], [0, 2, 18]]",attention,4,3,98544,43.63334570000006,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",early,4,3,97507,28.049402500008,
0.97,0.9609247802018887,0.9767441860465116,0.9500000000000001,0.9967361111111112,1.0,1.0,0.963855421686747,1.0,0.918918918918919,0.85,0.85,"[[40, 0, 0], [0, 40, 0], [0, 3, 17]]",score,4,3,59302,0.1221821000071941,1.0
0.6,0.653103615875574,0.6451178451178451,0.6666666666666666,0.7310416666666666,0.5411764705882353,0.575,0.4657534246575342,0.425,0.9523809523809523,1.0,1.0,"[[23, 16, 1], [22, 17, 1], [0, 0, 20]]",logvar,4,3,3,0.03194840000651311,
0.97,0.9620132953466287,0.9661959777492511,0.9583333333333334,0.998611111111111,1.0,1.0,0.9629629629629629,0.975,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [0, 39, 1], [0, 2, 18]]",shallow,4,3,21,0.03445060001104139,
0.96,0.9584530431770482,0.9538239538239538,0.9666666666666667,0.9985416666666667,0.975609756097561,1.0,0.9473684210526315,0.9,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [2, 36, 2], [0, 0, 20]]",raw1d,4,4,27075,43.64495679999527,
0.94,0.9418244406196212,0.9386892177589852,0.9500000000000001,0.9970833333333333,0.9397590361445783,0.975,0.9333333333333333,0.875,0.9523809523809523,1.0,1.0,"[[39, 0, 1], [4, 35, 1], [0, 0, 20]]",spec2d,4,4,32227,16.254009600001154,
0.97,0.9670247448025225,0.9615668883961567,0.975,0.995625,0.9876543209876543,1.0,0.961038961038961,0.925,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [1, 37, 2], [0, 0, 20]]",raw1d_wide,4,4,99795,128.79656240000622,
0.97,0.9708783575177523,0.9672466422466423,0.975,0.9987499999999999,0.975,0.975,0.9620253164556962,0.95,0.975609756097561,1.0,1.0,"[[39, 1, 0], [1, 38, 1], [0, 0, 20]]",spec2d_wide,4,4,97775,32.49099289999867,
0.96,0.9624302225928242,0.9590948917007968,0.9666666666666667,0.9947916666666666,0.9629629629629629,0.975,0.9487179487179487,0.925,0.975609756097561,1.0,1.0,"[[39, 1, 0], [2, 37, 1], [0, 0, 20]]",late,4,4,98571,48.76541029999498,
0.94,0.945838172667441,0.9462481962481961,0.9500000000000001,0.9978472222222222,0.9333333333333333,0.875,0.9285714285714286,0.975,0.975609756097561,1.0,1.0,"[[35, 5, 0], [0, 39, 1], [0, 0, 20]]",gated,4,4,98698,61.90629360001185,
0.92,0.9093567251461988,0.9047619047619048,0.9333333333333332,0.9870138888888889,0.9473684210526315,0.9,0.9473684210526315,0.9,0.8333333333333334,1.0,1.0,"[[36, 0, 4], [0, 36, 4], [0, 0, 20]]",attention,4,4,98544,58.32664989998739,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9984722222222221,0.9873417721518988,0.975,0.9876543209876543,1.0,1.0,1.0,1.0,"[[39, 1, 0], [0, 40, 0], [0, 0, 20]]",early,4,4,97507,35.32588370000303,
0.94,0.9418244406196212,0.9386892177589852,0.9500000000000001,0.9970833333333333,0.9397590361445783,0.975,0.9333333333333333,0.875,0.9523809523809523,1.0,1.0,"[[39, 0, 1], [4, 35, 1], [0, 0, 20]]",score,4,4,59302,0.0747278000053484,0.0
0.64,0.6835884572182681,0.6712913868269118,0.7000000000000001,0.7884027777777778,0.5526315789473685,0.525,0.5679012345679012,0.575,0.9302325581395349,1.0,1.0,"[[21, 18, 1], [15, 23, 2], [0, 0, 20]]",logvar,4,4,3,0.024750500000664033,
0.96,0.9586996336996337,0.9525917065390749,0.9666666666666667,0.9968055555555556,0.975,0.975,0.9487179487179487,0.925,0.9523809523809523,1.0,1.0,"[[39, 1, 0], [1, 37, 2], [0, 0, 20]]",shallow,4,4,21,0.021800799993798137,
