acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,params,sec,blend_w
0.96,0.9580361159308527,0.9696969696969697,0.9500000000000001,0.9975,0.9743589743589743,0.95,0.9523809523809523,1.0,0.9473684210526315,0.9,0.9,"[[38, 2, 0], [0, 40, 0], [0, 2, 18]]",score,0,2,59302,0.07921860000351444,0.0
0.6,0.65,0.65,0.65,0.7381944444444444,0.55,0.55,0.5,0.5,0.9,0.9,0.9,"[[22, 18, 0], [18, 20, 2], [0, 2, 18]]",logvar,0,2,3,0.028394499997375533,
0.94,0.9382324992081089,0.9365079365079364,0.9416666666666668,0.9943055555555556,0.961038961038961,0.925,0.926829268292683,0.95,0.926829268292683,0.95,0.95,"[[37, 3, 0], [0, 38, 2], [0, 1, 19]]",shallow,0,2,21,0.02360400000179652,
0.98,0.9790044317822096,0.9835365853658536,0.975,0.9944444444444445,0.9876543209876543,1.0,0.975,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [0, 1, 19]]",raw1d,0,3,27075,19.66740169998957,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9990277777777777,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",spec2d,0,3,32227,12.41098649999185,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9966666666666667,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",raw1d_wide,0,3,99795,81.51506779999181,
0.95,0.9387566137566137,0.9613636363636363,0.9250000000000002,0.9987499999999999,0.9523809523809523,1.0,0.975,0.975,0.8888888888888888,0.8,0.8,"[[40, 0, 0], [1, 39, 0], [3, 1, 16]]",spec2d_wide,0,3,97775,15.910754900003667,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9979166666666667,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",late,0,3,98571,34.62446490000002,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9991666666666666,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",gated,0,3,98698,34.59878219998791,
0.98,0.9790044317822096,0.9835365853658536,0.975,0.9991666666666666,0.9876543209876543,1.0,0.975,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [0, 1, 19]]",attention,0,3,98544,43.13108220000868,
