metric,model_a,model_b,n,mean_a,mean_b,mean_diff,p_naive_wilcoxon,p_corrected,p_corrected_conservative,p_sign,delta_min_naive,delta_min_corrected,bayes_p_b_better_r02,bayes_p_equiv_r02,bayes_p_a_better_r02,bayes_p_b_better_r05,bayes_p_equiv_r05,bayes_p_a_better_r05,p_naive_wilcoxon_holm,p_corrected_holm,p_corrected_conservative_holm,p_sign_holm,sig_naive,sig_corrected
log_loss,early,gated,25,0.40623196813631923,0.09342912341750038,0.31280284471881886,5.960464477539063e-08,0.005136394660184591,0.01009218888626388,5.960464477539063e-08,0.37734930606342776,0.4865995107478466,0.0015960617874886194,0.002499861307790785,0.9959040769047206,0.0007715905470861651,0.007313233142237308,0.9919151763106765,3.2782554626464844e-06,0.2208649703879374,0.4339641221093469,3.2782554626464844e-06,True,False
log_loss,early,late,25,0.40623196813631923,0.06528546000523482,0.34094650813108446,5.960464477539063e-08,0.0027904821143104877,0.005895926459620643,5.960464477539063e-08,0.4059789057620697,0.5160515976540639,0.0008623385117667857,0.0013797284943000143,0.9977579329939332,0.00041488942912694545,0.004079554037380251,0.9955055565334928,3.2782554626464844e-06,0.12836217725828244,0.2712126171425496,3.2782554626464844e-06,True,False
log_loss,early,logvar,25,0.40623196813631923,0.6659148486600022,-0.2596828805236829,1.233816146850586e-05,0.021916401190485196,0.03588928386128091,1.9431114196777344e-05,0.32700770220323716,0.44096051070135384,0.9834875309450455,0.009334834410691117,0.007177634644263398,0.9702981415639593,0.025976734174786617,0.003725124261254055,0.00044417381286621094,0.788990442857467,1.0,0.0007189512252807617,True,False
log_loss,early,raw1d,25,0.40623196813631923,0.12287058298356898,0.2833613851527502,5.960464477539063e-08,0.008715854253749216,0.016048880223842266,5.960464477539063e-08,0.34640559124207493,0.45311310511573333,0.0027055752807993117,0.004235474789612503,0.9930589499295882,0.0013008516245143508,0.012306407812534115,0.9863927405629516,3.2782554626464844e-06,0.33120246164247025,0.6098574485060061,3.2782554626464844e-06,True,False
log_loss,early,raw1d_wide,25,0.40623196813631923,0.11455510668799627,0.291676861448323,5.960464477539063e-08,0.006693160279963196,0.01273330373400417,5.960464477539063e-08,0.3541180414697377,0.4598048840319593,0.0020566249742402973,0.0033324038004234335,0.9946109712253363,0.0009752486150026617,0.009780080037367411,0.98924467134763,3.2782554626464844e-06,0.2796634759415068,0.5323793173507385,3.2782554626464844e-06,True,False
log_loss,early,score,25,0.40623196813631923,0.09506125127868227,0.31117071685763703,5.960464477539063e-08,0.0040253473692079145,0.0081444285192848,5.960464477539063e-08,0.3733352424953932,0.4785538247159645,0.0012230058287242419,0.0020604678834494905,0.9967165262878263,0.0005719587103056146,0.006133054339920285,0.9932949869497741,3.2782554626464844e-06,0.18114063161435615,0.366499283367816,3.2782554626464844e-06,True,False
log_loss,early,shallow,25,0.40623196813631923,0.11796198669726676,0.2882699814390525,5.960464477539063e-08,0.007125292656391695,0.013451519285583103,5.960464477539063e-08,0.350536877527991,0.4559287301728788,0.002189156215390956,0.003546785778757222,0.9942640580058518,0.0010374091668666487,0.010400307434973,0.9885622833981603,3.2782554626464844e-06,0.2850117062556678,0.5380607714233241,3.2782554626464844e-06,True,False
log_loss,early,spec2d,25,0.40623196813631923,0.10538189589720323,0.3008500722391161,5.960464477539063e-08,0.004718712330311645,0.009366977794716312,5.960464477539063e-08,0.3622253493521177,0.4661080634076481,0.0014282319449244818,0.0024324002231712605,0.9961393678319043,0.0006632977111965713,0.007242344411844459,0.992094357876959,3.2782554626464844e-06,0.2076233425337124,0.4121470229675177,3.2782554626464844e-06,True,False
log_loss,early,spec2d_wide,25,0.40623196813631923,0.09188348425881887,0.3143484838775004,5.960464477539063e-08,0.006658654189083495,0.01267569803216044,5.960464477539063e-08,0.3815936814759088,0.49541171965537756,0.002118891409923989,0.003065526595287693,0.9948155819947884,0.0010610340599293078,0.008813156691604318,0.9901258092484664,3.2782554626464844e-06,0.2796634759415068,0.5323793173507385,3.2782554626464844e-06,True,False
log_loss,gated,late,25,0.09342912341750038,0.06528546000523482,0.028143663412265565,0.02747941017150879,0.36149387361636526,0.4071242077315162,0.42435622215270996,0.04736669361931056,0.07990325629099666,0.062307948567854675,0.33273649215135725,0.604955559280788,0.00815959466555861,0.7533402037509653,0.238500201583476,0.510101318359375,1.0,1.0,1.0,False,False
log_loss,gated,logvar,25,0.09342912341750038,0.6659148486600022,-0.5724857252425017,5.960464477539063e-08,1.6925388443687404e-13,1.3765203100997632e-12,5.960464477539063e-08,0.5972369927971215,0.6391305527260559,0.9999999999998175,1.4243649952778655e-13,4.0084165720589184e-14,0.9999999999993967,5.897230140664721e-13,1.3572177514837977e-14,3.2782554626464844e-06,8.124186452969955e-12,6.607297488478863e-11,3.2782554626464844e-06,True,True
log_loss,gated,raw1d,25,0.09342912341750038,0.12287058298356898,-0.029441459566068633,0.013554692268371582,0.29755062935800203,0.3437640643813806,0.10775214433670044,0.0470098312633616,0.0767457480575286,0.6321410493272903,0.32466856898171237,0.04319038169099734,0.2321822775803052,0.7636325772261735,0.004185145193521316,0.33886730670928955,1.0,1.0,1.0,False,False
