acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,params,sec,blend_w
0.97,0.9708577901348986,0.9767441860465116,0.9666666666666667,1.0,0.9743589743589743,0.95,0.963855421686747,1.0,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [0, 40, 0], [0, 1, 19]]",spec2d_wide,3,3,97775,24.366496700000425,
0.98,0.9755799755799757,0.9696969696969697,0.9833333333333334,0.9998611111111111,1.0,1.0,0.9743589743589743,0.95,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [0, 38, 2], [0, 0, 20]]",late,3,3,98571,46.781496399999014,
0.99,0.9873377651155429,0.991869918699187,0.9833333333333334,0.9986805555555556,1.0,1.0,0.9876543209876543,1.0,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [0, 40, 0], [0, 1, 19]]",gated,3,3,98698,42.13732529999834,
0.95,0.9444417292518558,0.9611499611499612,0.9333333333333332,0.9991666666666666,0.9620253164556962,0.95,0.9523809523809523,1.0,0.918918918918919,0.85,0.85,"[[38, 2, 0], [0, 40, 0], [1, 2, 17]]",attention,3,3,98544,64.8590750000003,
0.92,0.9163838256861513,0.9231884057971014,0.9166666666666666,0.9772222222222221,0.918918918918919,0.85,0.9302325581395349,1.0,0.9,0.9,0.9,"[[34, 4, 2], [0, 40, 0], [0, 2, 18]]",early,3,3,97507,54.6603935000021,
0.96,0.9625929625929626,0.9696969696969697,0.9583333333333334,0.9995833333333333,0.961038961038961,0.925,0.9523809523809523,1.0,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [0, 40, 0], [0, 1, 19]]",score,3,3,59302,0.07939299999998184,1.0
0.55,0.5976450503376767,0.5805256869772999,0.625,0.7254861111111112,0.5176470588235295,0.55,0.36619718309859156,0.325,0.9090909090909091,1.0,1.0,"[[22, 18, 0], [23, 13, 4], [0, 0, 20]]",logvar,3,3,3,0.01587709999876097,
0.95,0.9498906079074855,0.9499791536376901,0.9499999999999998,0.9972916666666666,0.9629629629629629,0.975,0.9367088607594937,0.925,0.95,0.95,0.95,"[[39, 1, 0], [2, 37, 1], [0, 1, 19]]",shallow,3,3,21,0.02217870000458788,
0.97,0.9706646823040771,0.9755799755799756,0.9666666666666667,0.9963194444444445,0.975609756097561,1.0,0.9620253164556962,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [0, 1, 19]]",raw1d,3,4,27075,49.348000999998476,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",spec2d,3,4,32227,21.632247800000187,
0.96,0.96231078158789,0.9679722562219503,0.9583333333333334,0.9969444444444445,0.963855421686747,1.0,0.9487179487179487,0.925,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [3, 37, 0], [0, 1, 19]]",raw1d_wide,3,4,99795,94.40538129999914,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",spec2d_wide,3,4,97775,29.206971499996143,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",late,3,4,98571,67.50600130000385,
0.97,0.9749647942419027,0.9767441860465116,0.975,1.0,0.963855421686747,1.0,0.961038961038961,0.925,1.0,1.0,1.0,"[[40, 0, 0], [3, 37, 0], [0, 0, 20]]",gated,3,4,98698,57.23974179999641,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9993055555555556,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",attention,3,4,98544,48.65261409999948,
0.89,0.889346747348752,0.8835497835497836,0.9083333333333333,0.9902083333333334,0.9024390243902439,0.925,0.8767123287671232,0.8,0.8888888888888888,1.0,1.0,"[[37, 1, 2], [5, 32, 3], [0, 0, 20]]",early,3,4,97507,25.07962889999908,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9998611111111111,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",score,3,4,59302,0.07570620000478812,0.05
0.59,0.6496165471371184,0.6457431457431457,0.6583333333333333,0.7461111111111111,0.5348837209302325,0.575,0.4383561643835616,0.4,0.975609756097561,1.0,1.0,"[[23, 17, 0], [23, 16, 1], [0, 0, 20]]",logvar,3,4,3,0.024396999993768986,
0.94,0.9372457738527924,0.9357388950412205,0.9416666666666668,0.9987499999999999,0.963855421686747,1.0,0.9210526315789473,0.875,0.926829268292683,0.95,0.95,"[[40, 0, 0], [3, 35, 2], [0, 1, 19]]",shallow,3,4,21,0.017109899999923073,
0.86,0.8605595898315818,0.8680347326336832,0.875,0.9847916666666667,0.8115942028985508,0.7,0.8863636363636364,0.975,0.8837209302325582,0.95,0.95,"[[28, 8, 4], [1, 39, 0], [0, 1, 19]]",raw1d,4,0,27075,31.99817250000342,
0.94,0.9412787726522346,0.9518982309679984,0.9333333333333332,0.9910416666666667,0.9397590361445783,0.975,0.9367088607594937,0.925,0.9473684210526315,0.9,0.9,"[[39, 1, 0], [3, 37, 0], [1, 1, 18]]",spec2d,4,0,32227,13.106690799999342,
0.95,0.953934953934954,0.9606879606879607,0.9499999999999998,0.9897222222222221,0.9523809523809523,1.0,0.935064935064935,0.9,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [4, 36, 0], [0, 1, 19]]",raw1d_wide,4,0,99795,109.09641260000353,
0.91,0.9165220744168113,0.9282296650717704,0.9083333333333333,0.9933333333333333,0.8974358974358975,0.875,0.9047619047619048,0.95,0.9473684210526315,0.9,0.9,"[[35, 5, 0], [2, 38, 0], [1, 1, 18]]",spec2d_wide,4,0,97775,19.204291200003354,
0.94,0.9409420988368357,0.9521531100478469,0.9333333333333332,0.991736111111111,0.9523809523809523,1.0,0.9230769230769231,0.9,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [4, 36, 0], [0, 2, 18]]",late,4,0,98571,44.06611919999705,
0.94,0.9458768597657486,0.950609756097561,0.9416666666666668,0.992638888888889,0.9382716049382716,0.95,0.925,0.925,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [3, 37, 0], [0, 1, 19]]",gated,4,0,98698,44.11621849999938,
0.93,0.9375268825716495,0.9426129426129427,0.9333333333333332,0.9914583333333334,0.926829268292683,0.95,0.9113924050632911,0.9,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [4, 36, 0], [0, 1, 19]]",attention,4,0,98544,40.408857700000226,
0.87,0.8655613392455498,0.8760411128832182,0.8583333333333334,0.9540277777777778,0.8974358974358975,0.875,0.8571428571428571,0.9,0.8421052631578947,0.8,0.8,"[[35, 4, 1], [3, 36, 1], [0, 4, 16]]",early,4,0,97507,31.43970360000094,
0.94,0.9412787726522346,0.9518982309679984,0.9333333333333332,0.9910416666666667,0.9397590361445783,0.975,0.9367088607594937,0.925,0.9473684210526315,0.9,0.9,"[[39, 1, 0], [3, 37, 0], [1, 1, 18]]",score,4,0,59302,0.08946060000016587,0.0
0.59,0.6448499304313258,0.6516072790672333,0.6416666666666666,0.7591666666666667,0.5581395348837209,0.6,0.4533333333333333,0.425,0.9230769230769231,0.9,0.9,"[[24, 16, 0], [22, 17, 1], [0, 2, 18]]",logvar,4,0,3,0.022971200000029057,
0.92,0.9293968012708365,0.9346764346764346,0.9250000000000002,0.9892361111111111,0.9113924050632911,0.9,0.9024390243902439,0.925,0.9743589743589743,0.95,0.95,"[[36, 4, 0], [3, 37, 0], [0, 1, 19]]",shallow,4,0,21,0.024865400002454408,
0.94,0.941656466748266,0.9565217391304347,0.9333333333333332,0.9975,0.9302325581395349,1.0,0.9473684210526315,0.9,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [4, 36, 0], [2, 0, 18]]",raw1d,4,1,27075,33.59869169999729,
0.95,0.9470905063928319,0.9398550724637681,0.9583333333333334,0.9981944444444445,0.95,0.95,0.961038961038961,0.925,0.9302325581395349,1.0,1.0,"[[38, 0, 2], [2, 37, 1], [0, 0, 20]]",spec2d,4,1,32227,10.931909999999334,
0.94,0.9362259850211657,0.9523255813953488,0.9249999999999999,0.9972916666666668,0.9397590361445783,0.975,0.95,0.95,0.918918918918919,0.85,0.85,"[[39, 1, 0], [2, 38, 0], [2, 1, 17]]",raw1d_wide,4,1,99795,91.588926000004,
0.97,0.9707739791073124,0.9754065040650407,0.9666666666666667,0.997013888888889,0.975,0.975,0.9629629629629629,0.975,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [1, 39, 0], [0, 1, 19]]",spec2d_wide,4,1,97775,29.90051510000194,
0.98,0.9790044317822096,0.9835365853658536,0.975,0.9988888888888888,0.9876543209876543,1.0,0.975,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [0, 1, 19]]",late,4,1,98571,40.1891672999991,
0.94,0.9375145180023229,0.937950937950938,0.9416666666666668,0.9984722222222221,0.9523809523809523,1.0,0.9333333333333333,0.875,0.926829268292683,0.95,0.95,"[[40, 0, 0], [3, 35, 2], [1, 0, 19]]",gated,4,1,98698,45.42281560000265,
0.96,0.9577647823261858,0.9674796747967479,0.9500000000000001,0.9828472222222223,0.9629629629629629,0.975,0.9629629629629629,0.975,0.9473684210526315,0.9,0.9,"[[39, 1, 0], [1, 39, 0], [1, 1, 18]]",attention,4,1,98544,46.039100699999835,
0.91,0.9122401113098787,0.9222076931459081,0.9083333333333333,0.9775694444444444,0.9069767441860465,0.975,0.9066666666666666,0.85,0.9230769230769231,0.9,0.9,"[[39, 1, 0], [5, 34, 1], [2, 0, 18]]",early,4,1,97507,34.75180739999632,
0.94,0.941656466748266,0.9565217391304347,0.9333333333333332,0.9975,0.9302325581395349,1.0,0.9473684210526315,0.9,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [4, 36, 0], [2, 0, 18]]",score,4,1,59302,0.06073840000317432,1.0
0.55,0.5970306992925661,0.5834431269213879,0.6166666666666667,0.7304861111111111,0.5238095238095238,0.55,0.3835616438356164,0.35,0.8837209302325582,0.95,0.95,"[[22, 18, 0], [22, 14, 4], [0, 1, 19]]",logvar,4,1,3,0.022938599999179132,
0.97,0.970752824411361,0.9682539682539683,0.975,0.9964583333333334,0.975609756097561,1.0,0.961038961038961,0.925,0.975609756097561,1.0,1.0,"[[40, 0, 0], [2, 37, 1], [0, 0, 20]]",shallow,4,1,21,0.020973699996829964,
0.94,0.932555748345222,0.9436026936026934,0.9249999999999999,0.9972916666666668,0.9743589743589743,0.95,0.9285714285714286,0.975,0.8947368421052632,0.85,0.85,"[[38, 2, 0], [0, 39, 1], [0, 3, 17]]",raw1d,4,2,27075,56.421719799996936,
0.97,0.9706646823040771,0.9755799755799756,0.9666666666666667,0.9988888888888888,0.9620253164556962,0.95,0.975609756097561,1.0,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [0, 40, 0], [1, 0, 19]]",spec2d,4,2,32227,12.228150700000697,
0.97,0.9672466422466423,0.9613636363636364,0.975,0.9992361111111111,0.9743589743589743,0.95,0.975,0.975,0.9523809523809523,1.0,1.0,"[[38, 1, 1], [0, 39, 1], [0, 0, 20]]",raw1d_wide,4,2,99795,85.01232470000105,
0.98,0.9793171760831533,0.9757936507936508,0.9833333333333334,0.9994444444444444,0.975,0.975,0.9873417721518988,0.975,0.975609756097561,1.0,1.0,"[[39, 0, 1], [1, 39, 0], [0, 0, 20]]",spec2d_wide,4,2,97775,25.36955830000079,
0.98,0.9793171760831533,0.9757936507936508,0.9833333333333334,0.9998611111111111,0.9873417721518988,0.975,0.975,0.975,0.975609756097561,1.0,1.0,"[[39, 1, 0], [0, 39, 1], [0, 0, 20]]",late,4,2,98571,66.3939121000003,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",gated,4,2,98698,48.684692300004826,
0.97,0.9672466422466423,0.9613636363636364,0.975,0.9994444444444444,0.9743589743589743,0.95,0.975,0.975,0.9523809523809523,1.0,1.0,"[[38, 1, 1], [0, 39, 1], [0, 0, 20]]",attention,4,2,98544,45.36142120000295,
0.91,0.8981589248399326,0.9071092559464652,0.8916666666666666,0.9902777777777777,0.9156626506024096,0.95,0.9367088607594937,0.925,0.8421052631578947,0.8,0.8,"[[38, 1, 1], [2, 37, 1], [3, 1, 16]]",early,4,2,97507,45.81391049999365,
0.97,0.9706646823040771,0.9755799755799756,0.9666666666666667,0.9993055555555556,0.9620253164556962,0.95,0.975609756097561,1.0,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [0, 40, 0], [1, 0, 19]]",score,4,2,59302,0.07010599999921396,0.25
0.5,0.5517732090027337,0.535032483758121,0.5833333333333334,0.7801388888888888,0.34782608695652173,0.3,0.4186046511627907,0.45,0.8888888888888888,1.0,1.0,"[[12, 28, 0], [17, 18, 5], [0, 0, 20]]",logvar,4,2,3,0.01755129999946803,
0.94,0.9342796092796092,0.9286682615629984,0.9416666666666668,0.9970833333333333,0.975,0.975,0.9230769230769231,0.9,0.9047619047619048,0.95,0.95,"[[39, 1, 0], [1, 36, 3], [0, 1, 19]]",shallow,4,2,21,0.021364500003983267,
0.95,0.9387674153403739,0.9608621667612024,0.9250000000000002,0.9987499999999999,0.9876543209876543,1.0,0.9397590361445783,0.975,0.8888888888888888,0.8,0.8,"[[40, 0, 0], [1, 39, 0], [0, 4, 16]]",raw1d,4,3,27075,40.214418799994746,
0.98,0.9756881655615833,0.9696969696969697,0.9833333333333334,0.9995833333333334,0.9873417721518988,0.975,0.9873417721518988,0.975,0.9523809523809523,1.0,1.0,"[[39, 0, 1], [0, 39, 1], [0, 0, 20]]",spec2d,4,3,32227,15.788798400004453,
0.97,0.9665598791477835,0.9666562434855118,0.9666666666666667,0.9995138888888889,0.9876543209876543,1.0,0.9620253164556962,0.95,0.95,0.95,0.95,"[[40, 0, 0], [1, 38, 1], [0, 1, 19]]",raw1d_wide,4,3,99795,77.55599749999965,
0.99,0.9876505094164866,0.9841269841269842,0.9916666666666667,1.0,1.0,1.0,0.9873417721518988,0.975,0.975609756097561,1.0,1.0,"[[40, 0, 0], [0, 39, 1], [0, 0, 20]]",spec2d_wide,4,3,97775,26.393232700000226,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",late,4,3,98571,77.53066430000035,
0.99,0.9876505094164866,0.9841269841269842,0.9916666666666667,1.0,1.0,1.0,0.9873417721518988,0.975,0.975609756097561,1.0,1.0,"[[40, 0, 0], [0, 39, 1], [0, 0, 20]]",gated,4,3,98698,34.75917389999813,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",attention,4,3,98544,54.572121199998946,
0.93,0.9136590511474735,0.911080586080586,0.9166666666666666,0.9855555555555555,0.9367088607594937,0.925,0.975,0.975,0.8292682926829268,0.85,0.85,"[[37, 0, 3], [0, 39, 1], [2, 1, 17]]",early,4,3,97507,22.761915499999304,
0.98,0.9756881655615833,0.9696969696969697,0.9833333333333334,0.9995833333333334,0.9873417721518988,0.975,0.9873417721518988,0.975,0.9523809523809523,1.0,1.0,"[[39, 0, 1], [0, 39, 1], [0, 0, 20]]",score,4,3,59302,0.04860920000646729,0.0
0.6,0.653103615875574,0.6451178451178451,0.6666666666666666,0.7310416666666666,0.5411764705882353,0.575,0.4657534246575342,0.425,0.9523809523809523,1.0,1.0,"[[23, 16, 1], [22, 17, 1], [0, 0, 20]]",logvar,4,3,3,0.021476000001712237,
0.97,0.9620132953466287,0.9661959777492511,0.9583333333333334,0.998611111111111,1.0,1.0,0.9629629629629629,0.975,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [0, 39, 1], [0, 2, 18]]",shallow,4,3,21,0.016176099998119753,
0.93,0.9256853066062507,0.9211886304909561,0.9416666666666668,0.9997916666666667,0.963855421686747,1.0,0.9041095890410958,0.825,0.9090909090909091,1.0,1.0,"[[40, 0, 0], [3, 33, 4], [0, 0, 20]]",raw1d,4,4,27075,36.43285569999716,
0.95,0.9438325387692476,0.9354354354354354,0.9583333333333334,0.9986111111111112,0.935064935064935,0.9,0.9873417721518988,0.975,0.9090909090909091,1.0,1.0,"[[36, 0, 4], [1, 39, 0], [0, 0, 20]]",spec2d,4,4,32227,9.770463499997277,
0.97,0.9637571730594986,0.9565217391304347,0.975,1.0,1.0,1.0,0.961038961038961,0.925,0.9302325581395349,1.0,1.0,"[[40, 0, 0], [0, 37, 3], [0, 0, 20]]",raw1d_wide,4,4,99795,71.89116859999922,
0.92,0.9132316958403915,0.9050589050589051,0.9333333333333332,0.9983333333333334,0.9090909090909091,0.875,0.961038961038961,0.925,0.8695652173913043,1.0,1.0,"[[35, 0, 5], [2, 37, 1], [0, 0, 20]]",spec2d_wide,4,4,97775,16.924071500005084,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",late,4,4,98571,31.347748000000138,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",gated,4,4,98698,24.636707000005117,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",attention,4,4,98544,35.6208564999979,
0.95,0.9385690911795329,0.9604840234448856,0.9250000000000002,0.9605555555555556,0.9629629629629629,0.975,0.963855421686747,1.0,0.8888888888888888,0.8,0.8,"[[39, 1, 0], [0, 40, 0], [2, 2, 16]]",early,4,4,97507,11.959396500002185,
0.95,0.9438325387692476,0.9354354354354354,0.9583333333333334,0.9988888888888888,0.935064935064935,0.9,0.9873417721518988,0.975,0.9090909090909091,1.0,1.0,"[[36, 0, 4], [1, 39, 0], [0, 0, 20]]",score,4,4,59302,0.036278799998399336,0.025
0.64,0.6835884572182681,0.6712913868269118,0.7000000000000001,0.7884027777777778,0.5526315789473685,0.525,0.5679012345679012,0.575,0.9302325581395349,1.0,1.0,"[[21, 18, 1], [15, 23, 2], [0, 0, 20]]",logvar,4,4,3,0.011982900003204122,
0.96,0.9586996336996337,0.9525917065390749,0.9666666666666667,0.9968055555555556,0.975,0.975,0.9487179487179487,0.925,0.9523809523809523,1.0,1.0,"[[39, 1, 0], [1, 37, 2], [0, 0, 20]]",shallow,4,4,21,0.009954599998309277,
