acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,axis,variant,params,sec
0.97,0.9707739791073124,0.9754065040650407,0.9666666666666667,0.9974305555555555,0.975,0.975,0.9629629629629629,0.975,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [1, 39, 0], [0, 1, 19]]",shallow,1,4,stft,coarse,21.0,0.0
0.93,0.9286256291134339,0.9284271284271285,0.9333333333333332,0.9945833333333333,0.9523809523809523,1.0,0.9066666666666666,0.85,0.926829268292683,0.95,0.95,"[[40, 0, 0], [4, 34, 2], [0, 1, 19]]",raw1d,2,0,stft,coarse,27075.0,76.17295900000317
0.94,0.9455293588420522,0.9537037037037037,0.9416666666666668,0.9945138888888888,0.9411764705882353,1.0,0.9210526315789473,0.875,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [5, 35, 0], [0, 1, 19]]",spec2d,2,0,stft,coarse,32227.0,17.967894400004297
0.95,0.9458346531517262,0.9433719433719433,0.9499999999999998,0.9958333333333332,0.975609756097561,1.0,0.935064935064935,0.9,0.926829268292683,0.95,0.95,"[[40, 0, 0], [2, 36, 2], [0, 1, 19]]",raw1d_wide,2,0,stft,coarse,99795.0,149.2780277999991
0.93,0.9286091899522027,0.9503546099290779,0.9166666666666666,0.9950694444444445,0.9195402298850575,1.0,0.9473684210526315,0.9,0.918918918918919,0.85,0.85,"[[40, 0, 0], [4, 36, 0], [3, 0, 17]]",spec2d_wide,2,0,stft,coarse,97775.0,28.111832399998093
0.96,0.9581092349385032,0.9586883876357559,0.9583333333333334,0.9990277777777777,0.975609756097561,1.0,0.9487179487179487,0.925,0.95,0.95,0.95,"[[40, 0, 0], [2, 37, 1], [0, 1, 19]]",late,2,0,stft,coarse,98571.0,74.19720660000166
0.97,0.970752824411361,0.9682539682539683,0.975,0.9992361111111111,0.975609756097561,1.0,0.961038961038961,0.925,0.975609756097561,1.0,1.0,"[[40, 0, 0], [2, 37, 1], [0, 0, 20]]",gated,2,0,stft,coarse,98698.0,68.22486629999185
0.95,0.9458346531517262,0.9433719433719433,0.9499999999999998,0.9990277777777777,0.975609756097561,1.0,0.935064935064935,0.9,0.926829268292683,0.95,0.95,"[[40, 0, 0], [2, 36, 2], [0, 1, 19]]",attention,2,0,stft,coarse,98544.0,68.25035059999209
0.93,0.9286256291134339,0.9284271284271285,0.9333333333333332,0.9945833333333333,0.9523809523809523,1.0,0.9066666666666666,0.85,0.926829268292683,0.95,0.95,"[[40, 0, 0], [4, 34, 2], [0, 1, 19]]",score,2,0,stft,coarse,,0.0
0.56,0.6150374500707697,0.6006048466281765,0.6333333333333333,0.7536805555555556,0.49382716049382713,0.5,0.42105263157894735,0.4,0.9302325581395349,1.0,1.0,"[[20, 20, 0], [21, 16, 3], [0, 0, 20]]",logvar,2,0,stft,coarse,3.0,0.0
0.95,0.9451318466446592,0.9494891073838442,0.9416666666666668,0.9968749999999998,0.975609756097561,1.0,0.9367088607594937,0.925,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [2, 37, 1], [0, 2, 18]]",shallow,2,0,stft,coarse,21.0,0.0
0.96,0.9625929625929626,0.9696969696969697,0.9583333333333334,0.999375,0.961038961038961,0.925,0.9523809523809523,1.0,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [0, 40, 0], [0, 1, 19]]",raw1d,2,1,stft,coarse,27075.0,85.11871989999781
0.9,0.9068229358927032,0.9085556653491436,0.9166666666666666,0.9961111111111111,0.8611111111111112,0.775,0.9069767441860465,0.975,0.9523809523809523,1.0,1.0,"[[31, 7, 2], [1, 39, 0], [0, 0, 20]]",spec2d,2,1,stft,coarse,32227.0,14.429548500003875
0.98,0.9791035008694781,0.9841269841269842,0.975,0.9996527777777778,0.9873417721518988,0.975,0.975609756097561,1.0,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [0, 40, 0], [0, 1, 19]]",raw1d_wide,2,1,stft,coarse,99795.0,137.81108940001286
0.97,0.9708577901348986,0.9767441860465116,0.9666666666666667,0.9969444444444445,0.9743589743589743,0.95,0.963855421686747,1.0,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [0, 40, 0], [0, 1, 19]]",spec2d_wide,2,1,stft,coarse,97775.0,22.78825300000608
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.9873417721518988,0.975,0.9876543209876543,1.0,1.0,1.0,1.0,"[[39, 1, 0], [0, 40, 0], [0, 0, 20]]",late,2,1,stft,coarse,98571.0,69.85523959998682
0.96,0.9577497197316917,0.9681971774995031,0.9500000000000001,0.9997222222222222,0.9620253164556962,0.95,0.963855421686747,1.0,0.9473684210526315,0.9,0.9,"[[38, 2, 0], [0, 40, 0], [1, 1, 18]]",gated,2,1,stft,coarse,98698.0,62.014215400005924
0.99,0.9873377651155429,0.991869918699187,0.9833333333333334,1.0,1.0,1.0,0.9876543209876543,1.0,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [0, 40, 0], [0, 1, 19]]",attention,2,1,stft,coarse,98544.0,69.07905830000527
0.96,0.9625929625929626,0.9696969696969697,0.9583333333333334,0.999375,0.961038961038961,0.925,0.9523809523809523,1.0,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [0, 40, 0], [0, 1, 19]]",score,2,1,stft,coarse,,0.0
0.54,0.6029204107830552,0.616005291005291,0.5916666666666667,0.7619444444444444,0.475,0.475,0.43902439024390244,0.45,0.8947368421052632,0.85,0.85,"[[19, 21, 0], [21, 18, 1], [0, 3, 17]]",logvar,2,1,stft,coarse,3.0,0.0
0.94,0.9458768597657486,0.950609756097561,0.9416666666666668,0.9945833333333333,0.9382716049382716,0.95,0.925,0.925,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [3, 37, 0], [0, 1, 19]]",shallow,2,1,stft,coarse,21.0,0.0
0.96,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9946527777777777,0.975,0.975,0.95,0.95,0.95,0.95,0.95,"[[39, 1, 0], [1, 38, 1], [0, 1, 19]]",raw1d,2,2,stft,coarse,27075.0,52.60566529999778
0.97,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9974999999999999,0.975,0.975,0.975,0.975,0.95,0.95,0.95,"[[39, 0, 1], [1, 39, 0], [0, 1, 19]]",spec2d,2,2,stft,coarse,32227.0,18.514298800000688
0.95,0.9497175912176353,0.9604452395150069,0.9416666666666665,0.9960416666666667,0.9620253164556962,0.95,0.9397590361445783,0.975,0.9473684210526315,0.9,0.9,"[[38, 2, 0], [1, 39, 0], [0, 2, 18]]",raw1d_wide,2,2,stft,coarse,99795.0,148.07892129999527
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.993611111111111,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",spec2d_wide,2,2,stft,coarse,97775.0,32.288127399995574
0.96,0.9578626444159178,0.9678571428571429,0.9500000000000001,0.9980555555555556,0.975,0.975,0.9512195121951219,0.975,0.9473684210526315,0.9,0.9,"[[39, 1, 0], [1, 39, 0], [0, 2, 18]]",late,2,2,stft,coarse,98571.0,62.60486929999024
0.98,0.9790044317822096,0.9835365853658536,0.975,0.9988888888888888,0.9876543209876543,1.0,0.975,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [0, 1, 19]]",gated,2,2,stft,coarse,98698.0,57.52667009999277
0.96,0.9625346010032642,0.9676434676434676,0.9583333333333334,0.9947916666666666,0.9620253164556962,0.95,0.9512195121951219,0.975,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [1, 39, 0], [0, 1, 19]]",attention,2,2,stft,coarse,98544.0,64.00866029999452
0.96,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9946527777777777,0.975,0.975,0.95,0.95,0.95,0.95,0.95,"[[39, 1, 0], [1, 38, 1], [0, 1, 19]]",score,2,2,stft,coarse,,0.0
0.64,0.6934129328610977,0.6886920142734096,0.7000000000000001,0.765625,0.5783132530120482,0.6,0.5263157894736842,0.5,0.975609756097561,1.0,1.0,"[[24, 16, 0], [19, 20, 1], [0, 0, 20]]",logvar,2,2,stft,coarse,3.0,0.0
0.97,0.9665598791477835,0.9666562434855118,0.9666666666666667,0.9933333333333333,0.9876543209876543,1.0,0.9620253164556962,0.95,0.95,0.95,0.95,"[[40, 0, 0], [1, 38, 1], [0, 1, 19]]",shallow,2,2,stft,coarse,21.0,0.0
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9986111111111112,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",raw1d,2,3,stft,coarse,27075.0,74.07424129999708
0.95,0.9425800273040323,0.9386724386724387,0.9499999999999998,0.9986111111111112,0.975609756097561,1.0,0.9473684210526315,0.9,0.9047619047619048,0.95,0.95,"[[40, 0, 0], [1, 36, 3], [1, 0, 19]]",spec2d,2,3,stft,coarse,32227.0,15.377668100001756
0.96,0.9581092349385032,0.9586883876357559,0.9583333333333334,0.9981944444444443,0.975609756097561,1.0,0.9487179487179487,0.925,0.95,0.95,0.95,"[[40, 0, 0], [2, 37, 1], [0, 1, 19]]",raw1d_wide,2,3,stft,coarse,99795.0,157.26920619999873
0.93,0.929578010065815,0.9303751803751803,0.9333333333333332,0.9941666666666666,0.9285714285714286,0.975,0.9333333333333333,0.875,0.926829268292683,0.95,0.95,"[[39, 0, 1], [4, 35, 1], [1, 0, 19]]",spec2d_wide,2,3,stft,coarse,97775.0,20.089517400003388
0.96,0.9550851000599402,0.9483916578296218,0.9666666666666667,0.9998611111111111,0.9876543209876543,1.0,0.9473684210526315,0.9,0.9302325581395349,1.0,1.0,"[[40, 0, 0], [1, 36, 3], [0, 0, 20]]",late,2,3,stft,coarse,98571.0,105.66210449999198
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9981944444444445,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",gated,2,3,stft,coarse,98698.0,80.51692219999677
0.98,0.9792076838147299,0.9759969028261711,0.9833333333333334,0.9991666666666665,0.9876543209876543,1.0,0.9743589743589743,0.95,0.975609756097561,1.0,1.0,"[[40, 0, 0], [1, 38, 1], [0, 0, 20]]",attention,2,3,stft,coarse,98544.0,63.199241299997084
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9993055555555556,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",score,2,3,stft,coarse,,0.0
0.65,0.6734006734006734,0.675644881961535,0.7083333333333334,0.7590972222222222,0.6666666666666666,0.775,0.4444444444444444,0.35,0.9090909090909091,1.0,1.0,"[[31, 9, 0], [22, 14, 4], [0, 0, 20]]",logvar,2,3,stft,coarse,3.0,0.0
0.96,0.9625346010032642,0.9676434676434676,0.9583333333333334,0.9990277777777777,0.9620253164556962,0.95,0.9512195121951219,0.975,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [1, 39, 0], [0, 1, 19]]",shallow,2,3,stft,coarse,21.0,0.0
0.95,0.9542786530738337,0.9602203182374541,0.9499999999999998,0.998125,0.9397590361445783,0.975,0.9487179487179487,0.925,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [3, 37, 0], [1, 0, 19]]",raw1d,2,4,stft,coarse,27075.0,31.674560200000997
0.95,0.9498906079074855,0.9499791536376901,0.9499999999999998,0.9936805555555556,0.9367088607594937,0.925,0.9629629629629629,0.975,0.95,0.95,0.95,"[[37, 2, 1], [1, 39, 0], [1, 0, 19]]",spec2d,2,4,stft,coarse,32227.0,16.737804999997024
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",raw1d_wide,2,4,stft,coarse,99795.0,105.7970789999963
0.95,0.9493109011662907,0.9596501689524946,0.9416666666666668,0.99625,0.9367088607594937,0.925,0.963855421686747,1.0,0.9473684210526315,0.9,0.9,"[[37, 3, 0], [0, 40, 0], [2, 0, 18]]",spec2d_wide,2,4,stft,coarse,97775.0,26.06607559999975
0.98,0.9791035008694781,0.9841269841269842,0.975,0.9990277777777777,0.975609756097561,1.0,0.9873417721518988,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [1, 0, 19]]",late,2,4,stft,coarse,98571.0,34.55105270000058
0.97,0.9708577901348986,0.9767441860465116,0.9666666666666667,0.9997222222222222,0.963855421686747,1.0,0.9743589743589743,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [1, 0, 19]]",gated,2,4,stft,coarse,98698.0,34.97312560000864
0.97,0.9666562434855118,0.9674603174603175,0.9666666666666667,0.9988888888888888,0.975609756097561,1.0,0.9743589743589743,0.95,0.95,0.95,0.95,"[[40, 0, 0], [1, 38, 1], [1, 0, 19]]",attention,2,4,stft,coarse,98544.0,43.03915130000678
0.95,0.9498906079074855,0.9499791536376901,0.9499999999999998,0.9936805555555556,0.9367088607594937,0.925,0.9629629629629629,0.975,0.95,0.95,0.95,"[[37, 2, 1], [1, 39, 0], [1, 0, 19]]",score,2,4,stft,coarse,,0.0
0.67,0.7001851851851851,0.6845238095238096,0.725,0.741875,0.625,0.625,0.5866666666666667,0.55,0.8888888888888888,1.0,1.0,"[[25, 13, 2], [15, 22, 3], [0, 0, 20]]",logvar,2,4,stft,coarse,3.0,0.0
0.95,0.947100131086001,0.9394277220364177,0.9583333333333334,0.9979166666666667,0.9743589743589743,0.95,0.9367088607594937,0.925,0.9302325581395349,1.0,1.0,"[[38, 2, 0], [0, 37, 3], [0, 0, 20]]",shallow,2,4,stft,coarse,21.0,0.0
