acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,axis,variant,params,sec
0.98,0.9790044317822096,0.9835365853658536,0.975,0.9994444444444444,0.9876543209876543,1.0,0.975,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [0, 1, 19]]",spec2d_wide,2,0,budget,large,97775.0,59.43544620000466
0.95,0.9391357105430077,0.9629629629629629,0.9250000000000002,0.9979166666666667,0.9873417721518988,0.975,0.9411764705882353,1.0,0.8888888888888888,0.8,0.8,"[[39, 1, 0], [0, 40, 0], [0, 4, 16]]",late,2,0,budget,large,178651.0,100.0962572999997
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,1.0,0.975609756097561,1.0,0.9743589743589743,0.95,1.0,1.0,1.0,"[[40, 0, 0], [2, 38, 0], [0, 0, 20]]",gated,2,0,budget,large,178393.0,88.3645159000007
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9998611111111111,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",attention,2,0,budget,large,178575.0,94.78158419999818
0.96,0.9625929625929626,0.9696969696969697,0.9583333333333334,0.9991666666666666,0.9523809523809523,1.0,0.961038961038961,0.925,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [3, 37, 0], [1, 0, 19]]",score,2,0,budget,large,,0.0
0.56,0.6150374500707697,0.6006048466281765,0.6333333333333333,0.7536805555555556,0.49382716049382713,0.5,0.42105263157894735,0.4,0.9302325581395349,1.0,1.0,"[[20, 20, 0], [21, 16, 3], [0, 0, 20]]",logvar,2,0,budget,large,3.0,0.0
0.95,0.9451318466446592,0.9494891073838442,0.9416666666666668,0.9968749999999998,0.975609756097561,1.0,0.9367088607594937,0.925,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [2, 37, 1], [0, 2, 18]]",shallow,2,0,budget,large,21.0,0.0
0.96,0.9625929625929626,0.9696969696969697,0.9583333333333334,0.999375,0.961038961038961,0.925,0.9523809523809523,1.0,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [0, 40, 0], [0, 1, 19]]",raw1d,2,1,budget,large,27075.0,114.50585089999367
0.95,0.953934953934954,0.9606879606879607,0.9499999999999998,0.9978472222222222,0.9523809523809523,1.0,0.935064935064935,0.9,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [4, 36, 0], [0, 1, 19]]",spec2d,2,1,budget,large,32227.0,14.806670400008443
0.98,0.9791035008694781,0.9841269841269842,0.975,0.9996527777777778,0.9873417721518988,0.975,0.975609756097561,1.0,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [0, 40, 0], [0, 1, 19]]",raw1d_wide,2,1,budget,large,99795.0,159.62474959999963
0.97,0.9707739791073124,0.9754065040650407,0.9666666666666667,0.998611111111111,0.975,0.975,0.9629629629629629,0.975,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [1, 39, 0], [0, 1, 19]]",spec2d_wide,2,1,budget,large,97775.0,52.32886930000677
0.96,0.9625929625929626,0.9696969696969697,0.9583333333333334,0.9998611111111111,0.961038961038961,0.925,0.9523809523809523,1.0,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [0, 40, 0], [0, 1, 19]]",late,2,1,budget,large,178651.0,67.93339099999866
0.96,0.9625929625929626,0.9696969696969697,0.9583333333333334,0.9994444444444444,0.961038961038961,0.925,0.9523809523809523,1.0,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [0, 40, 0], [0, 1, 19]]",gated,2,1,budget,large,178393.0,60.447769300008076
0.98,0.9791035008694781,0.9841269841269842,0.975,0.9998611111111111,0.9873417721518988,0.975,0.975609756097561,1.0,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [0, 40, 0], [0, 1, 19]]",attention,2,1,budget,large,178575.0,79.62428789999103
0.96,0.9625929625929626,0.9696969696969697,0.9583333333333334,0.999375,0.961038961038961,0.925,0.9523809523809523,1.0,0.9743589743589743,0.95,0.95,"[[37, 3, 0], [0, 40, 0], [0, 1, 19]]",score,2,1,budget,large,,0.0
0.54,0.6029204107830552,0.616005291005291,0.5916666666666667,0.7619444444444444,0.475,0.475,0.43902439024390244,0.45,0.8947368421052632,0.85,0.85,"[[19, 21, 0], [21, 18, 1], [0, 3, 17]]",logvar,2,1,budget,large,3.0,0.0
0.94,0.9458768597657486,0.950609756097561,0.9416666666666668,0.9945833333333333,0.9382716049382716,0.95,0.925,0.925,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [3, 37, 0], [0, 1, 19]]",shallow,2,1,budget,large,21.0,0.0
0.96,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9946527777777777,0.975,0.975,0.95,0.95,0.95,0.95,0.95,"[[39, 1, 0], [1, 38, 1], [0, 1, 19]]",raw1d,2,2,budget,large,27075.0,53.562497300008545
0.98,0.9790044317822096,0.9835365853658536,0.975,0.9959027777777778,0.9876543209876543,1.0,0.975,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [0, 1, 19]]",spec2d,2,2,budget,large,32227.0,18.190230300009716
0.95,0.9497175912176353,0.9604452395150069,0.9416666666666665,0.9960416666666667,0.9620253164556962,0.95,0.9397590361445783,0.975,0.9473684210526315,0.9,0.9,"[[38, 2, 0], [1, 39, 0], [0, 2, 18]]",raw1d_wide,2,2,budget,large,99795.0,146.7456581999868
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.998611111111111,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",spec2d_wide,2,2,budget,large,97775.0,33.325259099990944
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.99625,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",late,2,2,budget,large,178651.0,67.83220530000108
0.98,0.9790044317822096,0.9835365853658536,0.975,0.9979166666666667,0.9876543209876543,1.0,0.975,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [0, 1, 19]]",gated,2,2,budget,large,178393.0,88.91954639999312
0.95,0.9500989737979891,0.9503960808838858,0.9499999999999998,0.9950694444444445,0.9620253164556962,0.95,0.9382716049382716,0.95,0.95,0.95,0.95,"[[38, 2, 0], [1, 38, 1], [0, 1, 19]]",attention,2,2,budget,large,178575.0,67.6278575000033
0.96,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9946527777777777,0.975,0.975,0.95,0.95,0.95,0.95,0.95,"[[39, 1, 0], [1, 38, 1], [0, 1, 19]]",score,2,2,budget,large,,0.0
0.64,0.6934129328610977,0.6886920142734096,0.7000000000000001,0.765625,0.5783132530120482,0.6,0.5263157894736842,0.5,0.975609756097561,1.0,1.0,"[[24, 16, 0], [19, 20, 1], [0, 0, 20]]",logvar,2,2,budget,large,3.0,0.0
0.97,0.9665598791477835,0.9666562434855118,0.9666666666666667,0.9933333333333333,0.9876543209876543,1.0,0.9620253164556962,0.95,0.95,0.95,0.95,"[[40, 0, 0], [1, 38, 1], [0, 1, 19]]",shallow,2,2,budget,large,21.0,0.0
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9986111111111112,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",raw1d,2,3,budget,large,27075.0,83.55843330000062
0.97,0.9672493469961824,0.9611499611499612,0.975,0.9995833333333333,0.9620253164556962,0.95,0.9873417721518988,0.975,0.9523809523809523,1.0,1.0,"[[38, 0, 2], [1, 39, 0], [0, 0, 20]]",spec2d,2,3,budget,large,32227.0,19.1587894000113
0.96,0.9581092349385032,0.9586883876357559,0.9583333333333334,0.9981944444444443,0.975609756097561,1.0,0.9487179487179487,0.925,0.95,0.95,0.95,"[[40, 0, 0], [2, 37, 1], [0, 1, 19]]",raw1d_wide,2,3,budget,large,99795.0,202.03411150000466
0.94,0.9324074074074074,0.9250000000000002,0.9500000000000001,0.9987499999999999,0.975,0.975,0.9333333333333333,0.875,0.8888888888888888,1.0,1.0,"[[39, 0, 1], [1, 35, 4], [0, 0, 20]]",spec2d_wide,2,3,budget,large,97775.0,32.920562799990876
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9995833333333333,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",late,2,3,budget,large,178651.0,122.5515921000042
0.97,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9986805555555556,0.975,0.975,0.975,0.975,0.95,0.95,0.95,"[[39, 0, 1], [1, 39, 0], [0, 1, 19]]",gated,2,3,budget,large,178393.0,76.82519519999914
0.98,0.9790044317822096,0.9835365853658536,0.975,0.9990277777777777,0.9876543209876543,1.0,0.975,0.975,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [1, 39, 0], [0, 1, 19]]",attention,2,3,budget,large,178575.0,91.28674090000277
0.97,0.9672493469961824,0.9611499611499612,0.975,0.9995833333333333,0.9620253164556962,0.95,0.9873417721518988,0.975,0.9523809523809523,1.0,1.0,"[[38, 0, 2], [1, 39, 0], [0, 0, 20]]",score,2,3,budget,large,,0.0
0.65,0.6734006734006734,0.675644881961535,0.7083333333333334,0.7590972222222222,0.6666666666666666,0.775,0.4444444444444444,0.35,0.9090909090909091,1.0,1.0,"[[31, 9, 0], [22, 14, 4], [0, 0, 20]]",logvar,2,3,budget,large,3.0,0.0
0.96,0.9625346010032642,0.9676434676434676,0.9583333333333334,0.9990277777777777,0.9620253164556962,0.95,0.9512195121951219,0.975,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [1, 39, 0], [0, 1, 19]]",shallow,2,3,budget,large,21.0,0.0
0.95,0.9542786530738337,0.9602203182374541,0.9499999999999998,0.998125,0.9397590361445783,0.975,0.9487179487179487,0.925,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [3, 37, 0], [1, 0, 19]]",raw1d,2,4,budget,large,27075.0,42.54196869999578
0.95,0.9442667599849172,0.9597367402245451,0.9333333333333332,0.9987499999999999,0.9382716049382716,0.95,0.975609756097561,1.0,0.918918918918919,0.85,0.85,"[[38, 2, 0], [0, 40, 0], [3, 0, 17]]",spec2d,2,4,budget,large,32227.0,14.223816500001703
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",raw1d_wide,2,4,budget,large,99795.0,140.5896986000007
0.97,0.9706646823040771,0.9755799755799756,0.9666666666666667,0.9990277777777777,0.9620253164556962,0.95,0.975609756097561,1.0,0.9743589743589743,0.95,0.95,"[[38, 2, 0], [0, 40, 0], [1, 0, 19]]",spec2d_wide,2,4,budget,large,97775.0,34.309363599997596
0.96,0.9525975840338984,0.9680603948896632,0.9416666666666668,0.9991666666666666,0.9512195121951219,0.975,0.9876543209876543,1.0,0.918918918918919,0.85,0.85,"[[39, 1, 0], [0, 40, 0], [3, 0, 17]]",late,2,4,budget,large,178651.0,71.47835239999404
0.98,0.9833229101521784,0.9841269841269842,0.9833333333333334,1.0,0.975609756097561,1.0,0.9743589743589743,0.95,1.0,1.0,1.0,"[[40, 0, 0], [2, 38, 0], [0, 0, 20]]",gated,2,4,budget,large,178393.0,47.29085760000453
0.94,0.9284049284049284,0.9346092503987241,0.9249999999999999,0.9923611111111111,0.9523809523809523,1.0,0.961038961038961,0.925,0.8717948717948718,0.85,0.85,"[[40, 0, 0], [1, 37, 2], [3, 0, 17]]",attention,2,4,budget,large,178575.0,58.49392219999572
0.95,0.9442667599849172,0.9597367402245451,0.9333333333333332,0.9987499999999999,0.9382716049382716,0.95,0.975609756097561,1.0,0.918918918918919,0.85,0.85,"[[38, 2, 0], [0, 40, 0], [3, 0, 17]]",score,2,4,budget,large,,0.0
0.67,0.7001851851851851,0.6845238095238096,0.725,0.741875,0.625,0.625,0.5866666666666667,0.55,0.8888888888888888,1.0,1.0,"[[25, 13, 2], [15, 22, 3], [0, 0, 20]]",logvar,2,4,budget,large,3.0,0.0
0.95,0.947100131086001,0.9394277220364177,0.9583333333333334,0.9979166666666667,0.9743589743589743,0.95,0.9367088607594937,0.925,0.9302325581395349,1.0,1.0,"[[38, 2, 0], [0, 37, 3], [0, 0, 20]]",shallow,2,4,budget,large,21.0,0.0
