metric,model_a,model_b,n,mean_a,mean_b,mean_diff,p_naive_wilcoxon,p_corrected,p_corrected_conservative,p_sign,delta_min_naive,delta_min_corrected,bayes_p_b_better_r01,bayes_p_equiv_r01,bayes_p_a_better_r01,bayes_p_b_better_r02,bayes_p_equiv_r02,bayes_p_a_better_r02,p_naive_wilcoxon_holm,p_corrected_holm,p_corrected_conservative_holm,p_sign_holm,sig_naive,sig_corrected
brier,late,score,24,0.31369584174614196,0.2596915840924127,0.05400425765372926,0.06464934349060059,0.37431942526279843,0.4052423129766353,0.06391465663909912,0.1254676223940184,0.15616133778891364,0.14702727788611358,0.08688676842674325,0.7660859536871432,0.11345661513444222,0.1734841210712894,0.7130592637942683,1.0,1.0,1.0,1.0,False,False
brier,late,shallow,24,0.31369584174614196,0.3654413566570806,-0.051745514910938616,0.3902466297149658,0.5578130991782503,0.5831833175084931,0.5412561893463135,0.1560558421589186,0.20085741998740933,0.6820555693204715,0.07543089356842578,0.2425135371111027,0.6407321224781262,0.1502426088639794,0.20902526865789445,1.0,1.0,1.0,1.0,False,False
brier,late,spec2d,24,0.31369584174614196,0.28293753869453814,0.030758303051603802,0.7898378372192383,0.5105227592570135,0.5377871198542896,0.8388197422027588,0.08592924315594909,0.10962531651865336,0.19246636712567838,0.13560387267756546,0.6719297601967562,0.1407096244257483,0.2678984367383781,0.5913919388358736,1.0,1.0,1.0,1.0,False,False
brier,late,spec2d_wide,24,0.31369584174614196,0.2906713590892777,0.02302448265686431,0.9888126850128174,0.658139209044293,0.6787273381181209,1.0,0.08460239980418602,0.11105028775907222,0.26329475404784275,0.13773871878848953,0.5989665271636677,0.20541248270057516,0.27136290476297853,0.5232246125364463,1.0,1.0,1.0,1.0,False,False
brier,logvar,raw1d,24,0.4113818177744211,0.312188538931558,0.09919327884286312,0.001092672348022461,0.019276716478678513,0.02742460459902323,3.5881996154785156e-05,0.14645077642881102,0.1667480040565535,0.005444122545288003,0.011253789915991907,0.9833020875387201,0.0030202894698879534,0.02517944236609715,0.9718002681640149,0.05572628974914551,1.0,1.0,0.0019735097885131836,False,False
brier,logvar,raw1d_wide,24,0.4113818177744211,0.3353539170675483,0.0760279007068728,0.022932052612304688,0.14539341397628827,0.17180176122114887,0.006610751152038574,0.1365088778689353,0.16248562702654845,0.05080023413158659,0.050949986489712606,0.8982497793787008,0.034775961384115955,0.10432101093994095,0.8609030276759431,1.0,1.0,1.0,0.3371483087539673,False,False
brier,logvar,score,24,0.4113818177744211,0.2596915840924127,0.15169023368200843,5.328655242919922e-05,0.0011972328105080807,0.0021383855299944837,0.0002771615982055664,0.20091559285027977,0.22205802254153956,0.0003279603029376457,0.0007582012980807962,0.9989138383989815,0.00017900652466816075,0.0017752898298230013,0.9980457036455088,0.002930760383605957,0.06584780457794444,0.1176112041496966,0.014966726303100586,True,False
brier,logvar,shallow,24,0.4113818177744211,0.3654413566570806,0.04594046111734057,0.10109639167785645,0.37707511860538695,0.4079566153090505,0.15158963203430176,0.10709115499601288,0.13335554935994298,0.1420451766104431,0.1020051338239697,0.7559496895655872,0.10445202873384991,0.20348909607399457,0.6920588751921555,1.0,1.0,1.0,1.0,False,False
brier,logvar,spec2d,24,0.4113818177744211,0.28293753869453814,0.12844427907988296,0.007920503616333008,0.046814130277481554,0.06147638381362478,0.06391465663909912,0.2017451802142022,0.2332281226390742,0.016641897636681467,0.01590012682757802,0.9674579755357405,0.011707368054404975,0.03296665960687428,0.9553259723387207,0.37226366996765137,1.0,1.0,1.0,False,False
brier,logvar,spec2d_wide,24,0.4113818177744211,0.2906713590892777,0.12071045868514348,0.00433504581451416,0.039224967889199346,0.05235132188505716,0.06391465663909912,0.1869047195344915,0.21533534004430216,0.013350353929253243,0.01507266721378242,0.9715769788569644,0.008977563712392724,0.03160153483927297,0.9594209014483343,0.2080821990966797,1.0,1.0,1.0,False,False
brier,raw1d,raw1d_wide,24,0.312188538931558,0.3353539170675483,-0.023165378135990334,0.6431422233581543,0.5409909327398327,0.5670650574311709,0.5412561893463135,0.06792121727084612,0.08714397558424679,0.6362288834543863,0.17202047746047644,0.19175063908513723,0.533420839776574,0.33686957763029113,0.12970958259313492,1.0,1.0,1.0,1.0,False,False
brier,raw1d,score,24,0.312188538931558,0.2596915840924127,0.05249695483914527,0.0020009279251098633,0.022543578160641953,0.031629504111176016,0.022655844688415527,0.07823557359880363,0.08929038247517995,0.003932446480431458,0.025989924922477536,0.970077628597091,0.0012997469983049162,0.07055726747897262,0.9281429855227225,0.10004639625549316,1.0,1.0,1.0,False,False
brier,raw1d,shallow,24,0.312188538931558,0.3654413566570806,-0.05325281772552259,0.47316575050354004,0.4157594002574219,0.4459012294387174,0.5412561893463135,0.13029136558540508,0.163379637751719,0.7462140887158435,0.08620145333718751,0.167584457946969,0.6951268681347047,0.17186592338743512,0.13300720847786018,1.0,1.0,1.0,1.0,False,False
brier,raw1d,spec2d,24,0.312188538931558,0.28293753869453814,0.02925100023701982,0.4223414659500122,0.5596795498398663,0.584969732005528,0.8388197422027588,0.0884988178996441,0.11394592159695989,0.21757693762775318,0.1326459784817915,0.6497770838904553,0.16465619208413462,0.26191587509055714,0.5734279328253082,1.0,1.0,1.0,1.0,False,False
brier,raw1d,spec2d_wide,24,0.312188538931558,0.2906713590892777,0.021517179842280337,0.5838061571121216,0.6494887536585122,0.6705238434625991,0.5412561893463135,0.07753914679515365,0.10160073857386123,0.2533584708140714,0.15039028224929973,0.5962512469366288,0.19173219906262934,0.29545679296706173,0.512811007970309,1.0,1.0,1.0,1.0,False,False
brier,raw1d_wide,score,24,0.3353539170675483,0.2596915840924127,0.07566233297513562,0.008714795112609863,0.06580066750809387,0.08373468794391174,0.022655844688415527,0.12262138493003041,0.1427904293229968,0.01958240775372093,0.03401368890974399,0.9464039033365351,0.011345136297095966,0.07300229104462386,0.9156525726582802,0.4008805751800537,1.0,1.0,1.0,False,False
brier,raw1d_wide,shallow,24,0.3353539170675483,0.3654413566570806,-0.030087439589532246,0.7257407903671265,0.6806573342253701,0.7000556833170267,1.0,0.11662505313105889,0.153793200623834,0.6083655673966131,0.09963877065462656,0.29199566194876037,0.5549651485825711,0.19769769402222703,0.2473371573952019,1.0,1.0,1.0,1.0,False,False
brier,raw1d_wide,spec2d,24,0.3353539170675483,0.28293753869453814,0.052416378373010164,0.2405325174331665,0.41722650525139054,0.44733475592662,0.5412561893463135,0.1284874919576642,0.16116024839203574,0.16774417908808095,0.08748739080949286,0.7447684301024262,0.1327390255605865,0.1744053336256146,0.6928556408137989,1.0,1.0,1.0,1.0,False,False
brier,raw1d_wide,spec2d_wide,24,0.3353539170675483,0.2906713590892777,0.04468255797827067,0.4389305114746094,0.4926002482561708,0.5205098230025393,0.5412561893463135,0.1215084845468673,0.1545054352728133,0.2011288650697052,0.09564155380664574,0.7032295811236491,0.16163731109889506,0.1901804285525761,0.6481822603485288,1.0,1.0,1.0,1.0,False,False
brier,score,shallow,24,0.2596915840924127,0.3654413566570806,-0.10574977256466785,0.03148162364959717,0.11925109576666745,0.14355539991032212,0.06391465663909912,0.18409965566702485,0.2177511499943171,0.9217961617377624,0.03331652006476013,0.044887318197477516,0.8987947083055643,0.06781400157367551,0.033391290120760204,1.0,1.0,1.0,1.0,False,False
brier,score,spec2d,24,0.2596915840924127,0.28293753869453814,-0.023245954602125456,0.128027081489563,0.5159542675003725,0.5430148287126809,0.30745625495910645,0.06548829478647869,0.08363149825786395,0.6447997814088758,0.1776074277710687,0.17759279082005547,0.5363026293541653,0.34765614675067885,0.11604122389515586,1.0,1.0,1.0,1.0,False,False
brier,score,spec2d_wide,24,0.2596915840924127,0.2906713590892777,-0.030979774996864943,0.017870306968688965,0.37121063918285363,0.40217831459367337,0.006610751152038574,0.07170461883238156,0.08919605336994661,0.7285595473131954,0.15148362974868915,0.11995682293811546,0.6252835895727615,0.3012146433999062,0.07350176702733227,0.8041638135910034,1.0,1.0,0.3371483087539673,False,False
brier,shallow,spec2d,24,0.3654413566570806,0.28293753869453814,0.0825038179625424,0.18750131130218506,0.31725896534673464,0.3486553076646516,0.30745625495910645,0.17925961178277564,0.22081649633639522,0.13174070099874488,0.057396069308315645,0.8108632296929394,0.10836475620823681,0.11489677607032345,0.7767384677214397,1.0,1.0,1.0,1.0,False,False
brier,shallow,spec2d_wide,24,0.3654413566570806,0.2906713590892777,0.07476999756780293,0.14335036277770996,0.32689224394780586,0.3582635336272336,0.5412561893463135,0.1642581251519349,0.20269352669329127,0.133885817039542,0.06335795942722966,0.8027562235332283,0.10844540510466245,0.12680085779000427,0.7647537371053332,1.0,1.0,1.0,1.0,False,False
brier,spec2d,spec2d_wide,24,0.28293753869453814,0.2906713590892777,-0.007733820394739487,0.6230943202972412,0.6805238398971873,0.6999293499513822,1.0,0.029967990559903873,0.03951762894554905,0.45190154169360536,0.37365525657073906,0.1744432017356555,0.25745544836739787,0.6683526191322805,0.07419193250032166,1.0,1.0,1.0,1.0,False,False
