acc,f1_macro,precision_macro,recall_macro,auc,f1_c0,recall_c0,f1_c1,recall_c1,f1_c2,recall_c2,recall_ictal,cm,model,repeat,fold,params,sec,blend_w
0.97,0.9706646823040771,0.9755799755799756,0.9666666666666667,0.9963194444444445,0.975609756097561,1.0,0.9620253164556962,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [0, 1, 19]]",raw1d,3,4,27075,51.28844569999637,
0.96,0.962545024184419,0.9589133089133087,0.9666666666666667,0.9983333333333334,0.95,0.95,0.9620253164556962,0.95,0.975609756097561,1.0,1.0,"[[38, 1, 1], [2, 38, 0], [0, 0, 20]]",spec2d,3,4,32227,13.99913750000269,
0.96,0.96231078158789,0.9679722562219503,0.9583333333333334,0.9969444444444445,0.963855421686747,1.0,0.9487179487179487,0.925,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [3, 37, 0], [0, 1, 19]]",raw1d_wide,3,4,99795,96.93164850000176,
0.96,0.9625346010032642,0.9676434676434676,0.9583333333333334,0.9986111111111112,0.9512195121951219,0.975,0.9620253164556962,0.95,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [2, 38, 0], [1, 0, 19]]",spec2d_wide,3,4,97775,36.905360500000825,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",late,3,4,98571,73.36840450000454,
0.98,0.9792076838147299,0.9759969028261711,0.9833333333333334,0.9998611111111111,0.9876543209876543,1.0,0.9743589743589743,0.95,0.975609756097561,1.0,1.0,"[[40, 0, 0], [1, 38, 1], [0, 0, 20]]",gated,3,4,98698,46.51994439999544,
0.98,0.9792076838147299,0.9759969028261711,0.9833333333333334,1.0,0.9876543209876543,1.0,0.9743589743589743,0.95,0.975609756097561,1.0,1.0,"[[40, 0, 0], [1, 38, 1], [0, 0, 20]]",attention,3,4,98544,66.53441140000359,
0.96,0.9665831244778613,0.9696969696969697,0.9666666666666667,0.9970833333333333,0.9523809523809523,1.0,0.9473684210526315,0.9,1.0,1.0,1.0,"[[40, 0, 0], [4, 36, 0], [0, 0, 20]]",early,3,4,97507,28.357097199994314,
0.97,0.9706646823040771,0.9755799755799756,0.9666666666666667,0.998611111111111,0.975609756097561,1.0,0.9620253164556962,0.95,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [2, 38, 0], [0, 1, 19]]",score,3,4,59302,0.07260549999773502,0.7000000000000001
0.59,0.6496165471371184,0.6457431457431457,0.6583333333333333,0.7461111111111111,0.5348837209302325,0.575,0.4383561643835616,0.4,0.975609756097561,1.0,1.0,"[[23, 17, 0], [23, 16, 1], [0, 0, 20]]",logvar,3,4,3,0.014236899995012209,
0.94,0.9372457738527924,0.9357388950412205,0.9416666666666668,0.9987499999999999,0.963855421686747,1.0,0.9210526315789473,0.875,0.926829268292683,0.95,0.95,"[[40, 0, 0], [3, 35, 2], [0, 1, 19]]",shallow,3,4,21,0.021231800004898105,
0.86,0.8605595898315818,0.8680347326336832,0.875,0.9847916666666667,0.8115942028985508,0.7,0.8863636363636364,0.975,0.8837209302325582,0.95,0.95,"[[28, 8, 4], [1, 39, 0], [0, 1, 19]]",raw1d,4,0,27075,31.848533399999724,
0.92,0.9291864908303263,0.9444444444444445,0.9249999999999999,0.9815277777777777,0.9090909090909091,1.0,0.9041095890410958,0.825,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [7, 33, 0], [1, 0, 19]]",spec2d,4,0,32227,9.142333600000711,
0.95,0.953934953934954,0.9606879606879607,0.9499999999999998,0.9897222222222221,0.9523809523809523,1.0,0.935064935064935,0.9,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [4, 36, 0], [0, 1, 19]]",raw1d_wide,4,0,99795,113.48989890000666,
0.95,0.9581699346405229,0.9629629629629629,0.9583333333333334,0.9922222222222222,0.9411764705882353,1.0,0.9333333333333333,0.875,1.0,1.0,1.0,"[[40, 0, 0], [5, 35, 0], [0, 0, 20]]",spec2d_wide,4,0,97775,20.244585899999947,
0.93,0.9376862215871503,0.9462962962962963,0.9333333333333332,0.9924305555555556,0.9210526315789473,0.875,0.9176470588235294,0.975,0.9743589743589743,0.95,0.95,"[[35, 5, 0], [1, 39, 0], [0, 1, 19]]",late,4,0,98571,40.34118920000037,
0.96,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9951388888888889,0.95,0.95,0.95,0.95,1.0,1.0,1.0,"[[38, 2, 0], [2, 38, 0], [0, 0, 20]]",gated,4,0,98698,56.975806100002956,
0.95,0.958326821899255,0.9585157390035439,0.9583333333333334,0.9963888888888889,0.9367088607594937,0.925,0.9382716049382716,0.95,1.0,1.0,1.0,"[[37, 3, 0], [2, 38, 0], [0, 0, 20]]",attention,4,0,98544,53.884237199999916,
0.89,0.8986772486772487,0.9166666666666666,0.9,0.9821527777777778,0.8571428571428571,0.75,0.8888888888888888,1.0,0.95,0.95,0.95,"[[30, 9, 1], [0, 40, 0], [0, 1, 19]]",early,4,0,97507,29.51313569999911,
0.92,0.9291864908303263,0.9444444444444445,0.9249999999999999,0.9815277777777777,0.9090909090909091,1.0,0.9041095890410958,0.825,0.9743589743589743,0.95,0.95,"[[40, 0, 0], [7, 33, 0], [1, 0, 19]]",score,4,0,59302,0.06549180000001797,0.0
0.59,0.6448499304313258,0.6516072790672333,0.6416666666666666,0.7591666666666667,0.5581395348837209,0.6,0.4533333333333333,0.425,0.9230769230769231,0.9,0.9,"[[24, 16, 0], [22, 17, 1], [0, 2, 18]]",logvar,4,0,3,0.019297800005006138,
0.92,0.9293968012708365,0.9346764346764346,0.9250000000000002,0.9892361111111111,0.9113924050632911,0.9,0.9024390243902439,0.925,0.9743589743589743,0.95,0.95,"[[36, 4, 0], [3, 37, 0], [0, 1, 19]]",shallow,4,0,21,0.017360999998345505,
0.94,0.941656466748266,0.9565217391304347,0.9333333333333332,0.9975,0.9302325581395349,1.0,0.9473684210526315,0.9,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [4, 36, 0], [2, 0, 18]]",raw1d,4,1,27075,33.93940489999659,
0.94,0.9368409368409368,0.9431441010388378,0.9333333333333332,0.9948611111111111,0.9523809523809523,1.0,0.935064935064935,0.9,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [3, 36, 1], [1, 1, 18]]",spec2d,4,1,32227,10.37356390000059,
0.94,0.9362259850211657,0.9523255813953488,0.9249999999999999,0.9972916666666668,0.9397590361445783,0.975,0.95,0.95,0.918918918918919,0.85,0.85,"[[39, 1, 0], [2, 38, 0], [2, 1, 17]]",raw1d_wide,4,1,99795,93.5439347000065,
0.92,0.9245499396420511,0.9336879432624112,0.9249999999999999,0.9968750000000001,0.9195402298850575,1.0,0.9041095890410958,0.825,0.95,0.95,0.95,"[[40, 0, 0], [6, 33, 1], [1, 0, 19]]",spec2d_wide,4,1,97775,22.04304409999895,
0.98,0.9791035008694781,0.9841269841269842,0.975,0.9995138888888889,0.9873417721518988,0.975,0.975609756097561,1.0,0.9743589743589743,0.95,0.95,"[[39, 1, 0], [0, 40, 0], [0, 1, 19]]",late,4,1,98571,58.512766899999406,
0.98,0.975,0.975,0.975,0.9982638888888888,1.0,1.0,0.975,0.975,0.95,0.95,0.95,"[[40, 0, 0], [0, 39, 1], [0, 1, 19]]",gated,4,1,98698,65.11885020000045,
0.94,0.9368409368409368,0.9431441010388378,0.9333333333333332,0.9970833333333333,0.9523809523809523,1.0,0.935064935064935,0.9,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [3, 36, 1], [1, 1, 18]]",attention,4,1,98544,40.213600800001586,
0.95,0.9537746806039489,0.9538239538239539,0.9583333333333334,0.9959722222222224,0.9523809523809523,1.0,0.9333333333333333,0.875,0.975609756097561,1.0,1.0,"[[40, 0, 0], [4, 35, 1], [0, 0, 20]]",early,4,1,97507,32.26269389999652,
0.94,0.941656466748266,0.9565217391304347,0.9333333333333332,0.9961111111111111,0.9302325581395349,1.0,0.9473684210526315,0.9,0.9473684210526315,0.9,0.9,"[[40, 0, 0], [4, 36, 0], [2, 0, 18]]",score,4,1,59302,0.06861650000064401,0.7250000000000001
0.55,0.5970306992925661,0.5834431269213879,0.6166666666666667,0.7304861111111111,0.5238095238095238,0.55,0.3835616438356164,0.35,0.8837209302325582,0.95,0.95,"[[22, 18, 0], [22, 14, 4], [0, 1, 19]]",logvar,4,1,3,0.023323499997786712,
0.97,0.970752824411361,0.9682539682539683,0.975,0.9964583333333334,0.975609756097561,1.0,0.961038961038961,0.925,0.975609756097561,1.0,1.0,"[[40, 0, 0], [2, 37, 1], [0, 0, 20]]",shallow,4,1,21,0.017748899997968692,
0.94,0.932555748345222,0.9436026936026934,0.9249999999999999,0.9972916666666668,0.9743589743589743,0.95,0.9285714285714286,0.975,0.8947368421052632,0.85,0.85,"[[38, 2, 0], [0, 39, 1], [0, 3, 17]]",raw1d,4,2,27075,57.6799503000002,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.9997222222222222,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",spec2d,4,2,32227,14.651120399998035,
0.97,0.9672466422466423,0.9613636363636364,0.975,0.9992361111111111,0.9743589743589743,0.95,0.975,0.975,0.9523809523809523,1.0,1.0,"[[38, 1, 1], [0, 39, 1], [0, 0, 20]]",raw1d_wide,4,2,99795,84.60746150000341,
0.98,0.9793171760831533,0.9757936507936508,0.9833333333333334,0.9988888888888888,0.9873417721518988,0.975,0.975,0.975,0.975609756097561,1.0,1.0,"[[39, 1, 0], [0, 39, 1], [0, 0, 20]]",spec2d_wide,4,2,97775,22.700509099995543,
0.99,0.9876505094164866,0.9841269841269842,0.9916666666666667,0.9998611111111111,1.0,1.0,0.9873417721518988,0.975,0.975609756097561,1.0,1.0,"[[40, 0, 0], [0, 39, 1], [0, 0, 20]]",late,4,2,98571,61.93150890000106,
0.98,0.9755799755799757,0.9696969696969697,0.9833333333333334,0.9997222222222222,1.0,1.0,0.9743589743589743,0.95,0.9523809523809523,1.0,1.0,"[[40, 0, 0], [0, 38, 2], [0, 0, 20]]",gated,4,2,98698,53.27397860000201,
0.99,0.9876505094164866,0.9841269841269842,0.9916666666666667,0.9997222222222222,1.0,1.0,0.9873417721518988,0.975,0.975609756097561,1.0,1.0,"[[40, 0, 0], [0, 39, 1], [0, 0, 20]]",attention,4,2,98544,57.8750588000039,
0.95,0.9582746570698378,0.9599832390530065,0.9583333333333334,0.9955555555555556,0.9397590361445783,0.975,0.935064935064935,0.9,1.0,1.0,1.0,"[[39, 1, 0], [4, 36, 0], [0, 0, 20]]",early,4,2,97507,37.506961899998714,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,1.0,0.9876543209876543,1.0,0.9873417721518988,0.975,1.0,1.0,1.0,"[[40, 0, 0], [1, 39, 0], [0, 0, 20]]",score,4,2,59302,0.06174710000050254,0.1
0.5,0.5517732090027337,0.535032483758121,0.5833333333333334,0.7801388888888888,0.34782608695652173,0.3,0.4186046511627907,0.45,0.8888888888888888,1.0,1.0,"[[12, 28, 0], [17, 18, 5], [0, 0, 20]]",logvar,4,2,3,0.01792159999604337,
0.94,0.9342796092796092,0.9286682615629984,0.9416666666666668,0.9970833333333333,0.975,0.975,0.9230769230769231,0.9,0.9047619047619048,0.95,0.95,"[[39, 1, 0], [1, 36, 3], [0, 1, 19]]",shallow,4,2,21,0.019717099996341858,
0.95,0.9387674153403739,0.9608621667612024,0.9250000000000002,0.9987499999999999,0.9876543209876543,1.0,0.9397590361445783,0.975,0.8888888888888888,0.8,0.8,"[[40, 0, 0], [1, 39, 0], [0, 4, 16]]",raw1d,4,3,27075,40.20371289999457,
0.97,0.9607276653347113,0.9759969028261711,0.9500000000000001,0.9997222222222222,0.9876543209876543,1.0,0.975609756097561,1.0,0.918918918918919,0.85,0.85,"[[40, 0, 0], [0, 40, 0], [1, 2, 17]]",spec2d,4,3,32227,8.609399000000849,
0.97,0.9665598791477835,0.9666562434855118,0.9666666666666667,0.9995138888888889,0.9876543209876543,1.0,0.9620253164556962,0.95,0.95,0.95,0.95,"[[40, 0, 0], [1, 38, 1], [0, 1, 19]]",raw1d_wide,4,3,99795,88.86499130000448,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"[[40, 0, 0], [0, 40, 0], [0, 0, 20]]",spec2d_wide,4,3,97775,17.832172000002174,
0.97,0.9749647942419027,0.9767441860465116,0.975,1.0,0.963855421686747,1.0,0.961038961038961,0.925,1.0,1.0,1.0,"[[40, 0, 0], [3, 37, 0], [0, 0, 20]]",late,4,3,98571,47.46281309999904,
0.99,0.9876505094164866,0.9841269841269842,0.9916666666666667,1.0,1.0,1.0,0.9873417721518988,0.975,0.975609756097561,1.0,1.0,"[[40, 0, 0], [0, 39, 1], [0, 0, 20]]",gated,4,3,98698,40.860605400004715,
0.97,0.9607276653347113,0.9759969028261711,0.9500000000000001,0.9998611111111111,0.9876543209876543,1.0,0.975609756097561,1.0,0.918918918918919,0.85,0.85,"[[40, 0, 0], [0, 40, 0], [1, 2, 17]]",attention,4,3,98544,44.72087499999907,
0.97,0.9629515282494597,0.9597069597069597,0.9666666666666667,0.9990972222222222,1.0,1.0,0.9620253164556962,0.95,0.926829268292683,0.95,0.95,"[[40, 0, 0], [0, 38, 2], [0, 1, 19]]",early,4,3,97507,17.355015699999058,
0.96,0.9525975840338984,0.9680603948896632,0.9416666666666668,0.9992361111111111,0.9876543209876543,1.0,0.9512195121951219,0.975,0.918918918918919,0.85,0.85,"[[40, 0, 0], [1, 39, 0], [0, 3, 17]]",score,4,3,59302,0.048543099997914396,0.775
0.6,0.653103615875574,0.6451178451178451,0.6666666666666666,0.7310416666666666,0.5411764705882353,0.575,0.4657534246575342,0.425,0.9523809523809523,1.0,1.0,"[[23, 16, 1], [22, 17, 1], [0, 0, 20]]",logvar,4,3,3,0.014781300000322517,
0.97,0.9620132953466287,0.9661959777492511,0.9583333333333334,0.998611111111111,1.0,1.0,0.9629629629629629,0.975,0.9230769230769231,0.9,0.9,"[[40, 0, 0], [0, 39, 1], [0, 2, 18]]",shallow,4,3,21,0.01596659999631811,
0.93,0.9256853066062507,0.9211886304909561,0.9416666666666668,0.9997916666666667,0.963855421686747,1.0,0.9041095890410958,0.825,0.9090909090909091,1.0,1.0,"[[40, 0, 0], [3, 33, 4], [0, 0, 20]]",raw1d,4,4,27075,36.83952970000246,
0.95,0.9503229618762351,0.9458874458874459,0.9583333333333334,0.9968055555555555,0.9512195121951219,0.975,0.9473684210526315,0.9,0.9523809523809523,1.0,1.0,"[[39, 0, 1], [3, 36, 1], [0, 0, 20]]",spec2d,4,4,32227,9.422846499997831,
0.97,0.9637571730594986,0.9565217391304347,0.975,1.0,1.0,1.0,0.961038961038961,0.925,0.9302325581395349,1.0,1.0,"[[40, 0, 0], [0, 37, 3], [0, 0, 20]]",raw1d_wide,4,4,99795,73.03184930000134,
0.97,0.970752824411361,0.9682539682539683,0.975,0.9990277777777777,0.961038961038961,0.925,0.975609756097561,1.0,0.975609756097561,1.0,1.0,"[[37, 2, 1], [0, 40, 0], [0, 0, 20]]",spec2d_wide,4,4,97775,29.196562700002687,
0.97,0.9672466422466423,0.9613636363636364,0.975,0.9995833333333333,0.975,0.975,0.9743589743589743,0.95,0.9523809523809523,1.0,1.0,"[[39, 0, 1], [1, 38, 1], [0, 0, 20]]",late,4,4,98571,40.97104769999714,
0.94,0.9300801076255122,0.923076923076923,0.9500000000000001,0.998125,0.9873417721518988,0.975,0.9333333333333333,0.875,0.8695652173913043,1.0,1.0,"[[39, 0, 1], [0, 35, 5], [0, 0, 20]]",gated,4,4,98698,55.421749799999816,
0.98,0.9793171760831533,0.9757936507936508,0.9833333333333334,0.9988888888888888,0.9873417721518988,0.975,0.975,0.975,0.975609756097561,1.0,1.0,"[[39, 1, 0], [0, 39, 1], [0, 0, 20]]",attention,4,4,98544,43.651103000003786,
0.99,0.991665364379851,0.991869918699187,0.9916666666666667,0.998611111111111,0.9873417721518988,0.975,0.9876543209876543,1.0,1.0,1.0,1.0,"[[39, 1, 0], [0, 40, 0], [0, 0, 20]]",early,4,4,97507,23.77511660000164,
0.95,0.9503229618762351,0.9458874458874459,0.9583333333333334,0.9968055555555555,0.9512195121951219,0.975,0.9473684210526315,0.9,0.9523809523809523,1.0,1.0,"[[39, 0, 1], [3, 36, 1], [0, 0, 20]]",score,4,4,59302,0.04926339999656193,0.0
0.64,0.6835884572182681,0.6712913868269118,0.7000000000000001,0.7884027777777778,0.5526315789473685,0.525,0.5679012345679012,0.575,0.9302325581395349,1.0,1.0,"[[21, 18, 1], [15, 23, 2], [0, 0, 20]]",logvar,4,4,3,0.01746600000478793,
0.96,0.9586996336996337,0.9525917065390749,0.9666666666666667,0.9968055555555556,0.975,0.975,0.9487179487179487,0.925,0.9523809523809523,1.0,1.0,"[[39, 1, 0], [1, 37, 2], [0, 0, 20]]",shallow,4,4,21,0.012666000002354849,
